"Id","Name","Full Name","Title","Alias","Allegiance","Royal House","Culture","Reference"
"Rylene-Florent","Rylene Florent","","","","House Florent;House Crane","","","mentioned"
"Ryles","Ryles","","","","Night's Watch","","","appears"
"Ryman-Frey","Ryman Frey","","Ser","","House Frey","","","appears"
"Rymund-the-Rhymer","Rymund the Rhymer","","","Rymund the Rhymer;Rymund the Rhymer","","","","mentioned"
"Ryon-Allyrion","Ryon Allyrion","","Ser","","House Allyrion","","Dornishmen","appears"
"Salladhor-Saan","Salladhor Saan","","Prince of the Narrow Sea Lord of Blackwater Bay","Salladhor Saan;Salla","House Baratheon of Dragonstone","","Lysene","appears"
"Sallei-Paege","Sallei Paege","","","","House Paege;House Frey","","","mentioned"
"Sallor","Sallor","","","Sallor;Sallor the Bald","Stormcrows","","Qartheen","appears"
"Samwell-Spicer","Samwell Spicer","","Ser","","House Spicer","","","mentioned"
"Samwell-Tarly","Samwell Tarly","","","Samwell Tarly;Sam Ser Piggy; Lord of Ham; Lady Piggy ; Sam the Slayer Black Sam","Night's Watch","","Westeros","POV"
"Sandor-Clegane","Sandor Clegane","","","Sandor Clegane;The Hound;Dog","House Clegane;House Lannister (formerly)Kingsguard (formerly)","","","appears"
"Sandor-Frey","Sandor Frey","","","","House Frey","","","mentioned"
"Sansa-Stark","Sansa Stark","","Princess","Sansa Stark;Little bird;Alayne Stone;Jonquil","House Stark;House Baelish of Harrenhal (as Alayne)","","Northmen","POV"
"Sarella-Sand","Sarella Sand","","","","House Martell","","Dornishmen","mentioned"
"Sarra-Frey","Sarra Frey","","","","House Frey","","","appears"
"Sarya-Whent","Sarya Whent","","Lady","","House Whent;House Frey","","","mentioned"
"Satin","Satin","","","","Night's Watch","","","appears"
"Sawane-Botley","Sawane Botley","","Lord of Lordsport;Captain of Swiftfin","","House Botley","","Ironborn","mentioned"
"Sawwood","Sawwood","","","","Night's Watch","","","appears"
"Scarb","Scarb","","","","","","","mentioned"
"Sedgekins","Sedgekins","","","","","","","A Storm of Swords"
"Selmond-Stackspear","Selmond Stackspear","","Lord","","House Stackspear","","","mentioned"
"Selwyn-Tarth","Selwyn Tarth","","Lord of Evenfall Hall The Evenstar","","House Tarth","","","mentioned"
"Selyse-Florent","Selyse Florent","","Lady;Queen","Selyse Florent;Light of the North","House Florent;House Baratheon of Dragonstone","","","appears"
"Serra-Frey","Serra Frey","","","","House Frey","","","appears"
"Shae","Shae","","","","","","","appears"
"Shagga","Shagga","","","","Stone Crows","","Vale mountain clans","mentioned"
"Shagwell","Shagwell","","","Shagwell;Shagwell the Fool","the Brave Companions","","","appears"
"Sharna","Sharna","","","","","","","appears"
"Shella-Whent","Shella Whent","","Lady of Harrenhal","","House Whent","","Rivermen","mentioned"
"Sherrit","Sherrit","","King","","","","","mentioned"
"Shiera-Crakehall","Shiera Crakehall","","","","House Crakehall;House Lannister","","","mentioned"
"Shierle-Swyft","Shierle Swyft","","","","House Swyft","","","mentioned"
"Shireen-Baratheon","Shireen Baratheon","","Princess","","House Baratheon of Dragonstone","","","appears"
"Shirei-Frey","Shirei Frey","","","","House Frey","","","appears"
"Sigrin","Sigrin","","","Sigrin;Sigrin the Shipwright","House Greyjoy","","Ironborn","mentioned"
"Simon-Toyne","Simon Toyne","","","","House Toyne;Kingswood Brotherhood","","","mentioned"
"Sky-Blue-Su","Sky Blue Su","","","","","","","A Storm of Swords"
"Skyte","Skyte","","","","","","Ironborn","mentioned"
"Small-Paul","Small Paul","","","Small Paul;Cheese-for-wits","Night's Watch","","","appears"
"Smiling-Knight","Smiling Knight","","","","Kingswood Brotherhood","","","mentioned"
"Spare-Boot","Spare Boot","","","","Night's Watch","","","appears"
"Softfoot","Softfoot","","","","Night's Watch","","","appears"
"Spotted-Pate-of-Maidenpool","Spotted Pate of Maidenpool","","","Spotted Pate of Maidenpool;Spotted Pate of Maidenpool","Night's Watch","","","appears"
"Stafford-Lannister","Stafford Lannister","","Ser","Stafford Lannister;Uncle Dolt","House Lannister","","Westerman","mentioned"
"Stannis-Baratheon","Stannis Baratheon","Stannis Baratheon the First of His Name","","Stannis Baratheon;The King in the Narrow Sea;The King of the Painted Table;The King of Dragonstone;The King at the Wall;Azor Ahai reborn/come again;;;Master of ships (formerly)Lord of Dragonstone;Lord of Storm's End;Lord Paramount of the Stormlands;King of Westeros","House Baratheon of Dragonstone","House Baratheon of Dragonstone","","appears"
"Stannis-Seaworth","Stannis Seaworth","","","","House Seaworth","","","mentioned"
"Steffon-Baratheon","Steffon Baratheon","","Lord of Storm's End;Lord Paramount of the Stormlands","","House Baratheon","","","mentioned"
"Steffon-Frey","Steffon Frey","","","Steffon Frey;Steffon the Sweet","House Frey","","","mentioned"
"Steffon-Seaworth","Steffon Seaworth","","","","House Seaworth","","","mentioned"
"Steffon-Stackspear","Steffon Stackspear","","Ser","","House Stackspear","","","mentioned"
"Steffon-Swyft","Steffon Swyft","","Ser","","House Swyft","","","mentioned"
"Stevron-Frey","Stevron Frey","","Ser","","House Frey","","","mentioned"
"Stone-Thumbs","Stone Thumbs","","","","","","Free Folk","appears"
"Stonesnake","Stonesnake","","","","Night's Watch","","","mentioned"
"Stygg","Stygg","","","","House Greyjoy","","","mentioned"
"Styr","Styr","","Magnar of Thenn","","Thenn","","Free Folk","appears"
"Sumner-Crakehall","Sumner Crakehall","","Lord of Crakehall","","House Crakehall","","","mentioned"
"Sybell-Spicer","Sybell Spicer","","Lady of the Crag","","House Spicer;House Westerling","","","appears"
"Sybelle-Glover","Sybelle Glover","","Lady of Deepwood Motte","","House Locke;House Glover","","Northmen","mentioned"
"Sylwa-Paege","Sylwa Paege","","","","House Paege;House Frey","","","mentioned"
"Symeon-Star-Eyes","Symeon Star-Eyes","","","","","","","mentioned"
"Symon-Silver-Tongue","Symon Silver Tongue","","","Symon Silver Tongue;Symon Silver Tongue","","","","appears"
"Symond-Frey","Symond Frey","","","","House Frey","","","mentioned"
"Syrio-Forel","Syrio Forel","","First Sword to the Sealord of Braavos Water Dancer","","House Stark","","Braavosi","mentioned"
"Taena-of-Myr","Taena of Myr","","","Taena of Myr;Taena Merryweather;Myr","House Merryweather","","Myrish","appears"
"Talla-Tarly","Talla Tarly","","","","House Tarly","","","mentioned"
"Tallad","Tallad","","Ser","Tallad;Tallad the Tall","House Baratheon of King's Landing","","","appears"
"Tanda-Stokeworth","Tanda Stokeworth","","Lady of Stokeworth","","House Stokeworth","","","appears"
"Tansy","Tansy","","","","the Peach","","","mentioned"
"Tanton-Fossoway","Tanton Fossoway","","Ser","","House Fossoway of Cider Hall","","","mentioned"
"Temmo","Temmo","","Khal","","","","Dothraki","mentioned"
"Ternesio-Terys","Ternesio Terys","","Captain","","","","Braavosi","appears"
"Terrence-Toyne","Terrence Toyne","","Ser","","House Toyne;Kingsguard","","","mentioned"
"Theo-Wull","Theo Wull","","","Theo Wull;Buckets","House Wull","","Northern mountain clans","mentioned"
"Theodore-Tyrell","Theodore Tyrell","","Ser","","House Tyrell","","","mentioned"
"Theomar-Smallwood","Theomar Smallwood","","Lord of Acorn Hall","","House Smallwood","","","mentioned"
"Theon-Greyjoy","Theon Greyjoy","","Prince of Winterfell;Captain of Sea Bitch;Lord of the Iron Islands (by law of the green lands)","Theon Greyjoy;Prince of Fools;Theon Turncloakthe squid prince;Reek;Theon Kinslayer","House Greyjoy","","Ironmen","mentioned"
"Thoren-Smallwood","Thoren Smallwood","","First Ranger (self-styled)","","Night's Watch","","","appears"
"Thoros-of-Myr","Thoros of Myr","","","Thoros of Myr;The red wizard;The Ember","Brotherhood without banners","","Myr","appears"
"Three-Toes","Three Toes","","","","Brave Companions","","","appears"
"Tickler","Tickler","","","Tickler;the Tickler","House Clegane","","","appears"
"Tim-Stone","Tim Stone","","","","Night's Watch","","","mentioned"
"Tim-Tangletongue","Tim Tangletongue","","","","Night's Watch","","","appears"
"Timeon","Timeon","","","Timeon;Timeon of Dorne","Brave Companions","","Dornish","appears"
"Timett","Timett","","red hand","Timett;Timett One-Eye","Burned Men","","Vale mountain clans","mentioned"
"Timon","Timon","","Ser","Timon;Timon the Scrapesword","","","","mentioned"
"Tion-Frey","Tion Frey","","","","House Frey House Lannister","","","appears"
"Titus-Peake","Titus Peake","","Lord of Starpike","","House Peake","","","mentioned"
"Tobho-Mott","Tobho Mott","","","","","","Qohor","appears"
"Todder","Todder","","","Todder;Toad","Night's Watch","","","appears"
"Toefinger","Toefinger","","","","","","Free Folk","mentioned"
"Togg-Joth","Togg Joth","","","","Brave Companions","","Ibbenese","appears"
"Tom-of-Sevenstreams","Tom of Sevenstreams","","","Tom of Sevenstreams;Tom O'Sevens;Tom Sevenstrings","Brotherhood without banners","","","appears"
"Tomard","Tomard","","","Tomard;Fat Tom","House Stark","","northmen","mentioned"
"Tommen-Baratheon","Tommen Baratheon","Tommen Baratheon the First of His Name","","Tommen Baratheon;The Boy King;;King of the Andals; the Rhoynar; and the First Men;Lord of the Seven Kingdoms","","","","appears"
"Toregg","Toregg","","","Toregg;Toregg the Tall","","","Free Folk","mentioned"
"Tormund","Tormund","","Tall-talker; Horn-blower and Breaker of Ice; Husband to Bears; the Mead-king of Ruddy Hall; Speaker to Gods and Father of Hosts","Tormund;Tormund Giantsbane  Mead-King of Ruddy Hall  Tormund Thunderfist  Tormund Horn-Blower  Tormund Tall-Talker  Breaker of Ice  Husband to Bears  Speaker to Gods  Father of Hosts","","","Free Folk","appears"
"Torrhen-Karstark","Torrhen Karstark","","","Torrhen Karstark;Torr","House Karstark","","Northmen","mentioned"
"Torrhen-Stark","Torrhen Stark","Torrhen Stark","","Torrhen Stark;The King Who Knelt;King in the North (former)Lord of Winterfell;Warden of the North","House Stark","House Stark","Northmen","mentioned"
"Torwynd","Torwynd","","","Torwynd;Torwynd the Tame","","","Free Folk","mentioned"
"Tremond-Gargalen","Tremond Gargalen","","Lord of Salt Shore","","House Gargalen","","Dornish","appears"
"Tristan-Mudd","Tristan Mudd","","Lord Commander of the Night's Watch","","House Mudd;Night's Watch","","","mentioned"
"Tristan-Ryger","Tristan Ryger","","","","House Ryger","","","mentioned"
"Tristifer-IV-Mudd","Tristifer IV Mudd","Tristifer of House Mudd; the Fourth of His Name","","Tristifer IV Mudd;The Hammer of Justice;King of the Rivers and the Hills","House Mudd","House Mudd","","mentioned"
"Tristimun","Tristimun","","Ser","","Sea watch","","","mentioned"
"Triston-of-Tally-Hill","Triston of Tally Hill","","Ser","Triston of Tally Hill;Triston of Tally Hill","House Sunglass;King's Men","","","mentioned"
"Trystane-Martell","Trystane Martell","","Prince","","House Martell","","Dornish","mentioned"
"Tumberjon","Tumberjon","","","","Night's Watch","","","appears"
"Turquin","Turquin","","Maester","","","","","mentioned"
"Tyana-Wylde","Tyana Wylde","","","","House Wylde;House Frey","","","mentioned"
"Tybolt-Crakehall","Tybolt Crakehall","","Ser","","House Crakehall","","","mentioned"
"Tyene-Sand","Tyene Sand","","","","House Martell","","Dornish","mentioned"
"Tygett-Lannister","Tygett Lannister","","Ser","Tygett Lannister;Tyg","House Lannister","","","mentioned"
"Tyrek-Lannister","Tyrek Lannister","","","Tyrek Lannister;&quot;Wet Nurse&quot;","House Lannister","","","mentioned"
"Tyrion-Lannister","Tyrion Lannister","","Acting Hand of the King (former)Master of coin (former)Lord of Casterly Rock (claimant)","Tyrion Lannister;The Imp;Halfman;The boyman;Giant of Lannister;Lord Tywin's Doom;Lord Tywin's Bane;Yollo;Hugor Hill;No-Nose;Freak;Dwarf","House Lannister;Second Sons","","","POV"
"Tysane-Frey","Tysane Frey","","","","House Frey","","","mentioned"
"Tysha","Tysha","","","Tysha;Lady Tysha of House Silverfist","","","","mentioned"
"Tyta-Frey","Tyta Frey","","","Tyta Frey;Tyta the Maid","House Frey","","","appears"
"Tytos-Blackwood","Tytos Blackwood","","Lord of Raventree Hall","","House Blackwood","","","appears"
"Tytos-Brax","Tytos Brax","","Ser;Lord of Hornvale","","House Brax","","","mentioned"
"Tytos-Frey","Tytos Frey","","Ser","","House Frey","","","appears"
"Tytos-Lannister","Tytos Lannister","","Lord of Casterly Rock;Shield of Lannisport;Warden of the West","Tytos Lannister;The Laughing Lion;The Toothless Lion;","House Lannister","","","mentioned"
"Tywin-Frey","Tywin Frey","","Ser","Tywin Frey;Ty","House Frey;House Frey of Riverrun","","","mentioned"
"Tywin-Lannister","Tywin Lannister","","Lord of Casterly Rock;Shield of Lannisport;Warden of the West;Hand of the King;Savior of the City (of King's Landing)","Tywin Lannister;The Lion of Lannister;The Old Lion;The Great Lion of the Rock","House Lannister","","","appears"
"Uller","Uller","","","","House Greyjoy","","Ironborn","mentioned"
"Ulmer","Ulmer","","","Ulmer;Ulmer of the Kingswood","Kingswood Brotherhood Night's Watch","","","appears"
"Ulwyck-Uller","Ulwyck Uller","","Ser","","House Uller","","","appears"
"Umfred","Umfred","","","","House Baelish","","","appears"
"Urswyck","Urswyck","","","Urswyck;Urswyck the Faithful;Faithful Urswyck","Brave Companions","","","appears"
"Urzen","Urzen","","","","House Greyjoy","","Ironborn","mentioned"
"Utherydes-Wayn","Utherydes Wayn","","Steward","","House Wayn;House Tully","","","appears"
"Utt","Utt","","Septon","","Brave Companions;Faith of the Seven (expelled)","","","appears"
"Val","Val","","","Val;The wildling princess;Lady Val","","","Free folk","appears"
"Varamyr","Varamyr","","","Varamyr;Varamyr Sixskins;Haggon;Lump","","","Free Folk","appears"
"Vardis-Egen","Vardis Egen","","Ser;Captain of the guards","","House Egen;House Arryn","","Valemen","mentioned"
"Vargo-Hoat","Vargo Hoat","","Lord of Harrenhal","Vargo Hoat;The Goat Goat of Harrenhal The Crippler The Qohorik","Brave Companions","","Qohori","appears"
"Varys","Varys","","Master of Whisperers;Undergaoler (as Rugen)","Varys;Lord Varys;The Spider;The Eunuch;Rugen","","","","appears"
"Vickon-Greyjoy","Vickon Greyjoy","","Lord of the Iron Islands;Lord Reaper of Pyke","","House Greyjoy","","","mentioned"
"Victaria-Tyrell","Victaria Tyrell","","","","House Tyrell","","","mentioned"
"Victarion-Greyjoy","Victarion Greyjoy","","Lord Captain of the Iron Fleet;Master of the Iron Victory","Victarion Greyjoy;The Iron Captain","House Greyjoy","","Ironborn","mentioned"
"Victor-Tyrell","Victor Tyrell","","Ser","","House Tyrell","","","mentioned"
"Violet","Violet","","","","","","","mentioned"
"Visenya-Targaryen","Visenya Targaryen","","Queen;Dowager Queen","","House Targaryen","","Valyrian","mentioned"
"Viserys-Targaryen","Viserys Targaryen","","King of the Andals; the Rhoynar and the First Men; Lord of the Seven Kingdoms and Protector of the Realm","Viserys Targaryen;The Beggar King;Khal Rhae Mhar (The Sorefoot King)Khal Rhaggat (The Cart King)","House Targaryen","","Valyrian","mentioned"
"Viserys-II-Targaryen","Viserys II Targaryen","Viserys Targaryen the Second of His Name","","Viserys II Targaryen;King of the Andals; the Rhoynar and the First Men;Lord of the Seven Kingdoms;Protector of the Realm;Hand of the King","House Targaryen","House Targaryen","","mentioned"
"Vortimer-Crane","Vortimer Crane","","Ser;Master-at-arms at Highgarden","","House Crane","","","mentioned"
"Vylarr","Vylarr","","Captain of the guard","","House Lannister","","","mentioned"
"Vyman","Vyman","","Maester","","","","","appears"
"Walda-Frey-(daughter-of-Edwyn)","Walda Frey (daughter of Edwyn)","","","","House Frey","","","mentioned"
"Walda-Frey-(daughter-of-Lothar)","Walda Frey (daughter of Lothar)","","","","House Frey","","","mentioned"
"Walda-Frey-(daughter-of-Walton)","Walda Frey (daughter of Walton)","","","Walda Frey (daughter of Walton);Fair Walda","House Frey","","","mentioned"
"Walda-Frey-(daughter-of-Merrett)","Walda Frey (daughter of Merrett)","","","Walda Frey (daughter of Merrett);Fat Walda;Walda Bolton;","House Frey;House Bolton","","","appears"
"Walda-Frey-(daughter-of-Rhaegar)","Walda Frey (daughter of Rhaegar)","","","Walda Frey (daughter of Rhaegar);White Walda","House Frey","","","mentioned"
"Walda-Rivers","Walda Rivers","","","","House Frey","","","mentioned"
"Walda-Rivers-(daughter-of-Aemon)","Walda Rivers (daughter of Aemon)","","","","House Frey","","","appears"
"Walder-Brax","Walder Brax","","","","House Brax","","","mentioned"
"Walder-Frey-(son-of-Jammos)","Walder Frey (son of Jammos)","","","Walder Frey (son of Jammos);Big Walder","House Frey","","","mentioned"
"Walder-Frey-(son-of-Ryman)","Walder Frey (son of Ryman)","","","Walder Frey (son of Ryman);Black Walder","House Frey","","Rivermen","appears"
"Walder-Frey-(son-of-Merrett)","Walder Frey (son of Merrett)","","","Walder Frey (son of Merrett);Little Walder","House Frey","","","mentioned"
"Walder-Frey-(son-of-Emmon)","Walder Frey (son of Emmon)","","","Walder Frey (son of Emmon);Red Walder","House Frey of Riverrun","","","mentioned"
"Walder-Frey","Walder Frey","","Lord of the Crossing","Walder Frey;The Late Lord Frey;Old Frey","House Frey","","Rivermen","appears"
"Walder-Goodbrook","Walder Goodbrook","","","","House Goodbrook","","","mentioned"
"Walder-Haigh","Walder Haigh","","","","House Haigh","","","mentioned"
"Walder-Rivers","Walder Rivers","","Ser","Walder Rivers;Bastard Walder","House Frey","","Rivermen","appears"
"Walder-Vance","Walder Vance","","","","House Vance","","","mentioned"
"Waldon-Wynch","Waldon Wynch","","Lord of Iron Holt","","House Wynch","","Ironborn","mentioned"
"Walton-Frey","Walton Frey","","","","House Frey","","","mentioned"
"Walton","Walton","","","Walton;Steelshanks Walton","House Bolton","","northmen","appears"
"Waltyr-Frey","Waltyr Frey","","","Waltyr Frey;Tyr","House Frey","","","mentioned"
"Warren","Warren","","Ser","","","","","mentioned"
"Wat-(Night's-Watch)","Wat (Night's Watch)","","","","Night's Watch","","","mentioned"
"Wat-(Whitesmile)","Wat (Whitesmile)","","","Wat (Whitesmile);Whitesmile Wat","House Lannister","","","mentioned"
"Watt","Watt","","","Watt;Watt of Long Lake","Night's Watch","","","mentioned"
"Watty","Watty","","","Watty;Watty the Miller","Brotherhood without banners","","","appears"
"Waymar-Royce","Waymar Royce","","Ser","","House Royce;Night's Watch","","Valemen","mentioned"
"Weeper","Weeper","","","Weeper;The Weeping Man","","","Free folk","appears"
"Weese","Weese","","","","House Whent;House Lannister","","","mentioned"
"Wenda","Wenda","","","Wenda;Wenda the White Fawn","Kingswood Brotherhood","","","mentioned"
"Wendamyr","Wendamyr","","Maester","","House Greyjoy","","","mentioned"
"Wendel-Frey","Wendel Frey","","","","House Frey","","","mentioned"
"Wendel-Manderly","Wendel Manderly","","Ser","","House Manderly","","","appears"
"Wex-Pyke","Wex Pyke","","","","House Botley","","Ironborn","mentioned"
"Whalen-Frey","Whalen Frey","","Ser","","House Frey","","","appears"
"Wilbert","Wilbert","","Ser","","","","","A Storm of Swords"
"Will-(Fletcher)","Will (Fletcher)","","","Will (Fletcher);Fletcher Will","","","","A Storm of Swords"
"Will-(Hookface)","Will (Hookface)","","","Will (Hookface);Hookface Will","House Baratheon of Dragonstone","","","mentioned"
"Willamen-Frey","Willamen Frey","","Maester","","","","","mentioned"
"Willas-Tyrell","Willas Tyrell","","","","House Tyrell","","","mentioned"
"Willem-Darry","Willem Darry","","Ser Master-at-arms at the Red Keep","","House Darry;House Targaryen","","","mentioned"
"Willem-Frey","Willem Frey","","","","House Frey;House Frey of Riverrun","","","mentioned"
"Willem-Lannister","Willem Lannister","","","","House Lannister","","","appears"
"William-Mooton","William Mooton","","Lord of Maidenpool","","House Mooton","","Rivermen","mentioned"
"Wyl-the-Whittler","Wyl the Whittler","","","Wyl the Whittler;Blind Wyl the Whittler","","","","mentioned"
"Wylis-Manderly","Wylis Manderly","","Ser","","House Manderly","","","mentioned"
"Wylla","Wylla","","","","House Dayne","","","mentioned"
"Wyman-Manderly","Wyman Manderly","","Lord of White Harbor;Warden of the White Knife;Shield of the Faith;Defender of the Dispossessed;Lord Marshal of the Mander;Knight of the Order of the Green Hand","Wyman Manderly;Lord Lamprey;Lord Too-Fat-to-Sit-a-Horse;Lord Pig;Lord Lard","House Manderly","","","mentioned"
"Wynafrei-Whent","Wynafrei Whent","","","","House Whent","","","mentioned"
"Wynton-Stout","Wynton Stout","","Ser","","House Stout;Night's Watch","","Northmen","appears"
"Xaro-Xhoan-Daxos","Xaro Xhoan Daxos","","","","the Thirteen","","Qartheen","mentioned"
"Ygritte","Ygritte","","","","Mance Rayder","","Wildling","appears"
"Yohn-Royce","Yohn Royce","","Lord of Runestone","Yohn Royce;Bronze Yohn","House Royce;Lords Declarant","","Valemen","mentioned"
"Yoren","Yoren","","","","Night's Watch","","Westeros","mentioned"
"Young-Henly","Young Henly","","","","Night's Watch","","","appears"
"Zachery-Frey","Zachery Frey","","","","House Frey","","","mentioned"
"Zei","Zei","","","","","","","appears"
"Zhoe-Blanetree","Zhoe Blanetree","","","","House Blanetree","","","mentioned"
"Zia-Frey","Zia Frey","","","","House Frey","","","mentioned"
