"Id","Name","Full Name","Title","Alias","Allegiance","Royal House","Culture","Reference"
"Ossy","Ossy","","","","House Royce of the Gates of the Moon","","","appears"
"Oswell-Kettleblack","Oswell Kettleblack","","","Oswell Kettleblack;Kettleblack","House Kettleblack;House Baelish of Harrenhal","","","mentioned"
"Othell-Yarwyck","Othell Yarwyck","","First Builder","","House Yarwyck;Night's Watch","","","mentioned"
"Ottomore","Ottomore","","","Ottomore;Maester","","","","mentioned"
"Owen","Owen","","","Owen;Owen the Oaf","Night's Watch","","","mentioned"
"Owen-(brother-of-Meribald)","Owen (brother of Meribald)","","","","","","","A Feast for Crows"
"Owen-Inchfield","Owen Inchfield","","Ser","","House Inchfield","","","mentioned"
"Owen-Norrey","Owen Norrey","","","","House Norrey","","Northern mountain clans","mentioned"
"Palla","Palla","","","","House Stark","","Northmen","mentioned"
"Patchface","Patchface","","","Patchface;Patches","House Baratheon of Dragonstone","","","mentioned"
"Pate-(novice)","Pate (novice)","","Novice","Pate (novice);&quot;Cressen&quot;","Citadel","","Westeros","POV"
"Pate-(King's-Landing)","Pate (King's Landing)","","","","House Baratheon of King's Landing","","","mentioned"
"Pate-of-the-Blue-Fork","Pate of the Blue Fork","","Ser","Pate of the Blue Fork;Pate of the Blue Fork Pate of Sevenstreams","House Frey","","","mentioned"
"Patrek-Mallister","Patrek Mallister","","","","House Mallister","","","mentioned"
"Patrek-Vance","Patrek Vance","","","","House Vance","","","mentioned"
"Paxter-Redwyne","Paxter Redwyne","","Lord of the Arbor;Grand admiral;Lord admiral;Master of ships","","House Redwyne","","","appears"
"Perra-Frey","Perra Frey","","","","House Frey","","","mentioned"
"Perriane-Frey","Perriane Frey","","","","House Haigh","","","mentioned"
"Perros-Blackmont","Perros Blackmont","","","","House Blackmont","","Dornish","mentioned"
"Perwyn-Frey","Perwyn Frey","","Ser","","House Frey","","","mentioned"
"Peter-Plumm","Peter Plumm","","Ser","","House Plumm","","","mentioned"
"Petyr-Baelish","Petyr Baelish","","Master of coin (formerly)Lord Paramount of the Trident;Lord of Harrenhal;Lord Protector of the Vale","Petyr Baelish;Littlefinger","House Baelish of the Fingers;House Baelish of Harrenhal","","Valemen","appears"
"Petyr-Frey","Petyr Frey","","","Petyr Frey;Petyr Pimple","House Frey","","","mentioned"
"Philip-Plumm","Philip Plumm","","Lord","","House Plumm","","","appears"
"Pia","Pia","","","Pia;Pretty Pia","House Whent","","","appears"
"Podrick-Payne","Podrick Payne","","","Podrick Payne;Pod","House Payne","","","appears"
"Poetess","Poetess","","","Poetess;The Poetess","","","Braavosi","mentioned"
"Polliver","Polliver","","Castellan of Harrenhal","Polliver;Polly","House Clegane","","","mentioned"
"Pono","Pono","","Khal;Ko (formerly)","","","","Dothraki","mentioned"
"Portifer-Woodwright","Portifer Woodwright","","Ser","","","","","mentioned"
"Preston-Greenfield","Preston Greenfield","","Ser","","House Greenfield;Kingsguard","","Westermen","mentioned"
"Puckens","Puckens","","","","House Lannister","","","mentioned"
"Pyat-Pree","Pyat Pree","","Warlock","","The Undying Ones","","","mentioned"
"Pycelle","Pycelle","","Grand Maester","","Maesters of the Citadel (by oath)House Lannister (de facto)","","","appears"
"Pyg","Pyg","","","","Brave Companions","","","appears"
"Pylos","Pylos","","Maester","","House Baratheon of Dragonstone","","","mentioned"
"Pypar","Pypar","","","Pypar;Pyp;Monkey;Mummer's Monkey;","Night's Watch","","","appears"
"Qalen","Qalen","","Maester","","House Greyjoy","","","mentioned"
"Qarl-the-Maid","Qarl the Maid","","","Qarl the Maid;Qarl the Maid","","","Ironborn","appears"
"Qarl-the-Thrall","Qarl the Thrall","","","Qarl the Thrall;Qarl the Thrall","","","Ironborn","mentioned"
"Qarlton-Chelsted","Qarlton Chelsted","","Lord;Master of Coin;Hand of the King","Qarlton Chelsted;The mace-and-dagger Hand","House Chelsted","","","mentioned"
"Qarro-Volentin","Qarro Volentin","","First Sword of Braavos","","","","Braavosi","mentioned"
"Qhorin-Halfhand","Qhorin Halfhand","","","Qhorin Halfhand;Qhorin Halfhand","Night's Watch","","","mentioned"
"Quaithe","Quaithe","","","Quaithe;Quaithe of the Shadow","","","Asshai'i","mentioned"
"Quellon-Botley","Quellon Botley","","","","House Botley","","Ironborn","mentioned"
"Quellon-Greyjoy","Quellon Greyjoy","","Lord of the Iron Islands;Lord Reaper of Pyke","","House Greyjoy","","Ironborn","mentioned"
"Quellon-Humble","Quellon Humble","","","","House Humble","","Ironborn","appears"
"Quence","Quence","","","","","","Braavosi","mentioned"
"Quent","Quent","","","","House Stark","","northmen","mentioned"
"Quenten-Banefort","Quenten Banefort","","Lord of Banefort","","House Banefort","","","appears"
"Quentin-Tyrell","Quentin Tyrell","","Ser","","House Tyrell","","","mentioned"
"Quenton-Greyjoy","Quenton Greyjoy","","","","House Greyjoy","","Ironborn","mentioned"
"Quenton-Hightower","Quenton Hightower","","Lord of the Hightower;Lord of the Port;Voice of Oldtown;Defender of the Citadel;Beacon of the South","","House Hightower","","","mentioned"
"Quentyn-Martell","Quentyn Martell","","Prince;Ser","Quentyn Martell;Frog;Prince Frog;;The Prince Who Came Too Late;The Dragonrider;","House Martell;Windblown","","Dornishmen","mentioned"
"Quentyn-Qorgyle","Quentyn Qorgyle","","Lord of Sandstone","","House Qorgyle","","","mentioned"
"Quhuru-Mo","Quhuru Mo","","","","","","Summer Isles","appears"
"Quill","Quill","","","","","","Braavosi","appears"
"Quincy-Cox","Quincy Cox","","Serthe Knight of Saltpans","","House Cox","","","mentioned"
"Qyburn","Qyburn","","Lord;Master of whisperers","Qyburn;The Bloody Maester","House Lannister Brave Companions (formerly)","","","appears"
"Rafford","Rafford","","","Rafford;Raff the Sweetling","House Clegane","","","appears"
"Ragnor-Pyke","Ragnor Pyke","","","","House Greyjoy","","Ironborn","appears"
"Ragwyle","Ragwyle","","","","","","Free folk","mentioned"
"Rakharo","Rakharo","","Ko;Bloodrider of Daenerys Targaryen","","House Targaryen","","Dothraki","mentioned"
"Ralf-(Limper)","Ralf (Limper)","","Captain of the Lord Quellon","","","","Ironborn","appears"
"Ralf-(Lordsport)","Ralf (Lordsport)","","","Ralf (Lordsport);Ralf of Lordsport","","","Ironborn","mentioned"
"Ralf-(Shepherd)","Ralf (Shepherd)","","","Ralf (Shepherd);Ralf the Shepherd","","","Ironborn","mentioned"
"Ralf-Kenning","Ralf Kenning","","Castellan;Commander","","House Kenning of Harlaw","","Ironborn","mentioned"
"Ralf-Stonehouse","Ralf Stonehouse","","Captain of Red Jester","Ralf Stonehouse;Red Ralf Stonehouse","House Stonehouse","","Ironborn","mentioned"
"Ramsay-Snow","Ramsay Snow","","Lord of the Hornwood;Lord of Winterfell;Castellan of the Dreadfort","Ramsay Snow;Ramsay Bolton  The Bastard of Bolton  The Bastard of the Dreadfort  Reek  Red Helm  Monster","House Bolton of the Dreadfort;House Bolton of Winterfell","","Northmen","mentioned"
"Randyll-Tarly","Randyll Tarly","","Lord of Horn Hill;Justiciar;Master of laws","","House Tarly","","","appears"
"Rattleshirt","Rattleshirt","","","Rattleshirt;Rattleshirt;Lord o' Bones;Bag o' Bones","","","Free Folk","mentioned"
"Ravella-Swann","Ravella Swann","","Lady of Acorn Hall","","House Swann;House Smallwood","","","mentioned"
"Rawney","Rawney","","Brother","","","","","mentioned"
"Raymond-Nayland","Raymond Nayland","","Ser","","House Nayland","","","mentioned"
"Raymun-Darry","Raymun Darry","","Lord of Darry","","House Darry","","","mentioned"
"Raymund-Frey","Raymund Frey","","Ser","","House Frey","","","mentioned"
"Raymund-Tyrell","Raymund Tyrell","","","","House Tyrell","","","mentioned"
"Raynald-Westerling","Raynald Westerling","","Ser","","House Westerling","","","mentioned"
"Raynard","Raynard","","Septon","","Faith of the Seven;Most Devout","","","mentioned"
"Raynard-Ruttiger","Raynard Ruttiger","","Ser","","House Ruttiger","","","mentioned"
"Red-Oarsman","Red Oarsman","","","","","","Ironborn","mentioned"
"Reek","Reek","","","Reek;Reek","House Bolton","","","mentioned"
"Regenard-Estren","Regenard Estren","","Lord of Wyndhall","","House Estren","","","mentioned"
"Renfred-Rykker","Renfred Rykker","","Lord of Duskendale","","House Rykker","","","mentioned"
"Renly-Baratheon","Renly Baratheon","","Lord Paramount of the Stormlands;Lord of Storm's End;Master of laws;Lord of the Seven Kingdoms (claimant)","Renly Baratheon;The King in Highgarden;The King in the South","House Baratheon","","Stormlands","mentioned"
"Renly-Norcross","Renly Norcross","","","","House Norcross","","","mentioned"
"Rennifer-Longwaters","Rennifer Longwaters","","Chief Undergaoler","","House Longwaters","","","mentioned"
"Rhaegar-Frey","Rhaegar Frey","","","","House Frey","","","mentioned"
"Rhaegar-Targaryen","Rhaegar Targaryen","","Prince of Dragonstone;Ser","Rhaegar Targaryen;Silver Prince;The Dragon Prince;The Last Dragon","House Targaryen","","Valyrian","mentioned"
"Rhaego","Rhaego","","","Rhaego;The stallion who mounts the world","House Targaryen","","","mentioned"
"Rhaella-Targaryen","Rhaella Targaryen","","Princess;Queen;Dowager Queen","","House Targaryen","","Valyrian","mentioned"
"Rhaelle-Targaryen","Rhaelle Targaryen","","Princess","","House Targaryen;House Baratheon","","","mentioned"
"Rhaena-Targaryen-(daughter-of-Aegon-III)","Rhaena Targaryen (daughter of Aegon III)","","Princess;Septa","","House Targaryen;Faith of the Seven","","Valyrian","mentioned"
"Rhaenys-Targaryen-(daughter-of-Rhaegar)","Rhaenys Targaryen (daughter of Rhaegar)","","Princess","","House Targaryen","","","mentioned"
"Rhea-Florent","Rhea Florent","","","","House Florent;House Hightower","","","mentioned"
"Rhialta-Vance","Rhialta Vance","","","","House Vance of Wayfarer's Rest","","","mentioned"
"Rhogoro","Rhogoro","","Khalakka","","","","Dothraki","mentioned"
"Rhonda-Rowan","Rhonda Rowan","","","","House Rowan","","","mentioned"
"Ricasso","Ricasso","","Seneschal of Sunspear","","House Martell","","","appears"
"Richard-Farrow","Richard Farrow","","Ser","","House Farrow","","","mentioned"
"Richard-Horpe","Richard Horpe","","Ser","Richard Horpe;The Slayer","House Horpe;House Baratheon of Dragonstone","","","mentioned"
"Rickard-Karstark","Rickard Karstark","","Lord of Karhold","","House Karstark","","Northmen","mentioned"
"Rickard-Ryswell","Rickard Ryswell","","","","House Ryswell","","Northmen","mentioned"
"Rickard-Tyrell","Rickard Tyrell","","","","House Tyrell","","","mentioned"
"Rickard-Wylde","Rickard Wylde","","","","House Wylde","","","mentioned"
"Rickon-Stark","Rickon Stark","","Prince of Winterfell;Heir to Winterfell","","House Stark","","Northmen","Mentioned;A Feast for Crows "
"Rigney","Rigney","","Archmaester","","","","","mentioned"
"Robar-Royce","Robar Royce","","Ser","Robar Royce;Robar the Red","House Royce;Rainbow Guard","","Valemen","mentioned"
"Robb-Stark","Robb Stark","Robb Stark","","Robb Stark;The Young Wolf;The King Who Lost the North;Robb the Lord;The Boy Wolf;King in the North;King of the Trident Lord of Winterfell","House Stark","House Stark","","mentioned"
"Robert-Arryn","Robert Arryn","","Lord of the Eyrie;Defender of the Vale;Warden of the East","Robert Arryn;Sweetrobin;True Warden of the East","House Arryn","","Valemen","appears"
"Robert-Baratheon","Robert Baratheon","Robert Baratheon the First of His Name","","Robert Baratheon;The Usurper;Demon of the Trident;The Whoremonger King;King of the Andals; the Rhoynar; and the First Men;Lord of the Seven Kingdoms;Protector of the Realm;Lord Paramount of the Stormlands (granted to Renly)Lord of Storm's End (granted to Renly)Ser;","House Baratheon of King's Landing","House Baratheon of King's Landing","","mentioned"
"Robert-Brax-(son-of-Flement)","Robert Brax (son of Flement)","","","","House Brax","","","mentioned"
"Robert-Flowers","Robert Flowers","","Ser;Lord Commander of the Kingsguard","Robert Flowers;Red Robert Flowers","Kingsguard","","","mentioned"
"Robert-Frey","Robert Frey","","","","House Frey","","","mentioned"
"Robert-Frey-(son-of-Raymund)","Robert Frey (son of Raymund)","","","","House Frey;The Citadel","","","mentioned"
"Robett-Glover","Robett Glover","","","","House Glover","","Northmen","mentioned"
"Robin","Robin","","","","","","","mentioned"
"Robin-Flint","Robin Flint","","Lord of Flint's Finger","","House Flint of Widow's Watch;House Flint of Flint's Finger;;","","","mentioned"
"Robin-Greyjoy","Robin Greyjoy","","","","House Greyjoy","","Ironborn","mentioned"
"Robin-Hollard","Robin Hollard","","","","House Hollard","","","mentioned"
"Robin-Moreland","Robin Moreland","","Lord","","House Moreland","","","appears"
"Robin-Potter","Robin Potter","","Ser","","House Potter","","","mentioned"
"Robin-Ryger","Robin Ryger","","Ser;Captain of the guards at Riverrun","","House Ryger;House Tully;Night's Watch","","","appears"
"Rodrik-Cassel","Rodrik Cassel","","Ser;Master-at-arms of Winterfell;Castellan of Winterfell","Rodrik Cassel;Old Ser Rodrik","House Cassel;House Stark","","Northmen","mentioned"
"Rodrik-Freeborn","Rodrik Freeborn","","","","","","Ironborn","mentioned"
"Rodrik-Greyjoy","Rodrik Greyjoy","","","","House Greyjoy","","Ironborn","mentioned"
"Rodrik-Harlaw","Rodrik Harlaw","","Lord of Harlaw;Lord of the Ten Towers;The Harlaw of Harlaw;Captain of the Sea Song","Rodrik Harlaw;The Reader","House Harlaw","","Ironborn","appears"
"Rodrik-Ryswell","Rodrik Ryswell","","Lord of the Rills","","House Ryswell","","Northmen","mentioned"
"Roelle","Roelle","","Septa","","House Tarth;Faith of the Seven","","","mentioned"
"Roger-Hogg","Roger Hogg","","Ser;Knight of Sow's Horn","","House Hogg","","","appears"
"Roger-Ryswell","Roger Ryswell","","","","House Ryswell","","Northmen","mentioned"
"Roggo","Roggo","","","Roggo;Red Roggo","","","Braavosi","mentioned"
"Roland-Crakehall-(Lord)","Roland Crakehall (Lord)","","Lord of Crakehall","","House Crakehall","","","mentioned"
"Rolder","Rolder","","","","House Lannister","","","mentioned"
"Rollam-Westerling","Rollam Westerling","","","","House Westerling","","","mentioned"
"Rolland-Darklyn","Rolland Darklyn","","Ser","","House Darklyn;Kingsguard","","","mentioned"
"Rolland-Storm","Rolland Storm","","Ser;Castellan of Dragonstone;Lord of Nightsong (claimant);Lord of the Marches (claimant)","Rolland Storm;The Bastard of Nightsong","House Caron;House Baratheon of Dragonstone","","","mentioned"
"Rolph-Spicer","Rolph Spicer","","Ser;Castellan of the Crag;Lord of Castamere","","House Spicer;House Westerling","","","mentioned"
"Romny-Weaver","Romny Weaver","","","","House Weaver","","Ironborn","appears"
"Ronel-Rivers","Ronel Rivers","","","","House Frey","","","mentioned"
"Ronnel-Arryn-(son-of-Jasper)","Ronnel Arryn (son of Jasper)","","Ser;Keeper of the Gates of the Moon","","House Arryn","","","mentioned"
"Ronnet-Connington","Ronnet Connington","","Ser;Knight of Griffin's Roost","Ronnet Connington;Red Ronnet","House Connington","","","appears"
"Roone","Roone","","","","","","","appears"
"Roone-(maester)","Roone (maester)","","Maester","","","","","mentioned"
"Roose-Bolton","Roose Bolton","","Lord of the Dreadfort;Warden of the North","Roose Bolton;The Leech Lord","House Bolton","","Northmen","mentioned"
"Roose-Ryswell","Roose Ryswell","","","","House Ryswell","","Northmen","mentioned"
"Rorge","Rorge","","","Rorge;Broken Nose;The Mad Dog of Saltpans;The Hound (II)","Brave Companions","","","appears"
"Roryn-Drumm","Roryn Drumm","","","Roryn Drumm;Roryn the Reaver","House Drumm","","Ironborn","mentioned"
"Rosamund-Lannister","Rosamund Lannister","","","","House Lannister of Lannisport","","","mentioned"
"Rosey","Rosey","","","","","","","mentioned"
"Roslin-Frey","Roslin Frey","","","","House Frey;House Tully","","Rivermen","mentioned"
"Rossart","Rossart","","Grand Master;Wisdom;Lord Hand of the King","","Alchemists' Guild","","","mentioned"
"Royce-Coldwater","Royce Coldwater","","Lord of Coldwater Burn","","House Coldwater","","","mentioned"
"Rufus-Leek","Rufus Leek","","Ser;Castellan of the Dun Fort","","House Leek;House Rykker","","","mentioned"
"Rugen","Rugen","","Undergaoler","","","","","mentioned"
"Rupert-Crabb","Rupert Crabb","","Ser","","House Crabb;Kingsguard","","","mentioned"
"Rus","Rus","","","","Drowned men","","Ironmen","mentioned"
"Ryam","Ryam","","Archmaester","","","","","mentioned"
"Ryam-Florent","Ryam Florent","","Ser","","House Florent","","","mentioned"
"Ryam-Redwyne","Ryam Redwyne","","Ser;Lord Commander of the Kingsguard;Hand of the King","","House Redwyne;Kingsguard","","Reachmen","mentioned"
"Rycherd-Crane","Rycherd Crane","","Ser","","House Crane","","","mentioned"
"Ryella-Frey","Ryella Frey","","","","House Frey","","","mentioned"
"Ryella-Royce","Ryella Royce","","","","House Royce;House Frey","","","mentioned"
"Ryger-Rivers","Ryger Rivers","","","","House Frey","","","mentioned"
"Ryk","Ryk","","","Ryk;Longspear Ryk","","","Free folk","mentioned"
"Rylene-Florent","Rylene Florent","","","","House Florent;House Crane","","","mentioned"
"Ryman-Frey","Ryman Frey","","Ser","","House Frey","","","appears"
"Ryon-Allyrion","Ryon Allyrion","","Ser","","House Allyrion","","Dornishmen","mentioned"
"S'vrone","S'vrone","","","","","","Braavosi","mentioned"
"Sailor's-Wife","Sailor's Wife","","","Sailor's Wife;the Sailor's Wife","Happy Port","","","mentioned"
"Salladhor-Saan","Salladhor Saan","","Prince of the Narrow Sea Lord of Blackwater Bay","Salladhor Saan;Salla","House Baratheon of Dragonstone","","Lysene","mentioned"
"Sallei-Paege","Sallei Paege","","","","House Paege;House Frey","","","mentioned"
"Samwell-Spicer","Samwell Spicer","","Ser","","House Spicer","","","mentioned"
"Samwell-Stone","Samwell Stone","","Ser Master-at-arms of Runestone","Samwell Stone;Strong Sam Stone","House Royce","","","mentioned"
"Samwell-Tarly","Samwell Tarly","","","Samwell Tarly;Sam Ser Piggy; Lord of Ham; Lady Piggy ; Sam the Slayer Black Sam","Night's Watch","","Westeros","POV"
"Sandor-Clegane","Sandor Clegane","","","Sandor Clegane;The Hound;Dog","House Clegane;House Lannister (formerly)Kingsguard (formerly)","","","appears"
"Sandor-Frey","Sandor Frey","","","","House Frey","","","mentioned"
"Sansa-Stark","Sansa Stark","","Princess","Sansa Stark;Little bird;Alayne Stone;Jonquil","House Stark;House Baelish of Harrenhal (as Alayne)","","Northmen","POV"
"Sarella-Sand","Sarella Sand","","","","House Martell","","Dornishmen","appears"
"Sarra-Frey","Sarra Frey","","","","House Frey","","","mentioned"
"Sarya-Whent","Sarya Whent","","Lady","","House Whent;House Frey","","","mentioned"
"Satin","Satin","","","","Night's Watch","","","mentioned"
"Sawane-Botley","Sawane Botley","","Lord of Lordsport;Captain of Swiftfin","","House Botley","","Ironborn","mentioned"
"Scolera","Scolera","","Septa","","Faith of the Seven","","","mentioned"
"Sebaston-Farman","Sebaston Farman","","Lord of Fair Isle","","House Farman","","Westerman","mentioned"
"Selmond-Stackspear","Selmond Stackspear","","Lord","","House Stackspear","","","mentioned"
"Selwyn-Tarth","Selwyn Tarth","","Lord of Evenfall Hall The Evenstar","","House Tarth","","","mentioned"
"Selyse-Florent","Selyse Florent","","Lady;Queen","Selyse Florent;Light of the North","House Florent;House Baratheon of Dragonstone","","","mentioned"
"Senelle","Senelle","","","","House Lannister","","","appears"
"Serala","Serala","","Lady of Duskendale","Serala;The Lace Serpent","House Darklyn","","Myrish","mentioned"
"Serra-Frey","Serra Frey","","","","House Frey","","","mentioned"
"Shadrick","Shadrick","","Ser","Shadrick;Shadrich of the Shady Glen;The Mad Mouse","House Baelish of Harrenhal","","","appears"
"Shae","Shae","","","","","","","mentioned"
"Shagga","Shagga","","","","Stone Crows","","Vale mountain clans","mentioned"
"Shagwell","Shagwell","","","Shagwell;Shagwell the Fool","the Brave Companions","","","appears"
"Sharna","Sharna","","","","","","","mentioned"
"Shella-Whent","Shella Whent","","Lady of Harrenhal","","House Whent","","Rivermen","mentioned"
"Shiera-Crakehall","Shiera Crakehall","","","","House Crakehall;House Lannister","","","mentioned"
"Shierle-Swyft","Shierle Swyft","","","","House Swyft","","","mentioned"
"Shireen-Baratheon","Shireen Baratheon","","Princess","","House Baratheon of Dragonstone","","","mentioned"
"Shirei-Frey","Shirei Frey","","","","House Frey","","","mentioned"
"Shortear","Shortear","","","","House Lannister","","westermen","mentioned"
"Shyra","Shyra","","","","House Stark","","Northmen","mentioned"
"Sigfry-Stonetree","Sigfry Stonetree","","","","House Stonetree","","Ironborn","appears"
"Sigfryd-Harlaw","Sigfryd Harlaw","","Master of Harlaw Hall","Sigfryd Harlaw;Sigfryd Silverhair","House Harlaw of Harlaw Hall","","Ironborn","mentioned"
"Simon-Toyne","Simon Toyne","","","","House Toyne;Kingswood Brotherhood","","","mentioned"
"Skyte","Skyte","","","","","","Ironborn","mentioned"
"Sloey","Sloey","","","","","","Braavosi","mentioned"
"Small-Paul","Small Paul","","","Small Paul;Cheese-for-wits","Night's Watch","","","mentioned"
"Smiling-Knight","Smiling Knight","","","","Kingswood Brotherhood","","","mentioned"
"Spare-Boot","Spare Boot","","","","Night's Watch","","","mentioned"
"Stafford-Lannister","Stafford Lannister","","Ser","Stafford Lannister;Uncle Dolt","House Lannister","","Westerman","mentioned"
"Stannis-Baratheon","Stannis Baratheon","Stannis Baratheon the First of His Name","","Stannis Baratheon;The King in the Narrow Sea;The King of the Painted Table;The King of Dragonstone;The King at the Wall;Azor Ahai reborn/come again;;;Master of ships (formerly)Lord of Dragonstone;Lord of Storm's End;Lord Paramount of the Stormlands;King of Westeros","House Baratheon of Dragonstone","House Baratheon of Dragonstone","","mentioned"
"Stannis-Seaworth","Stannis Seaworth","","","","House Seaworth","","","mentioned"
"Steffarion-Sparr","Steffarion Sparr","","","","House Sparr","","Ironborn","mentioned"
"Steffon-Frey","Steffon Frey","","","Steffon Frey;Steffon the Sweet","House Frey","","","mentioned"
"Steffon-Hollard","Steffon Hollard","","Ser","","House Hollard","","","mentioned"
"Steffon-Seaworth","Steffon Seaworth","","","","House Seaworth","","","mentioned"
"Steffon-Stackspear","Steffon Stackspear","","Ser","","House Stackspear","","","mentioned"
"Steffon-Swyft","Steffon Swyft","","Ser","","House Swyft","","","appears"
"Stevron-Frey","Stevron Frey","","Ser","","House Frey","","","mentioned"
"Stonehand","Stonehand","","","","","","Ironborn","mentioned"
"Stonesnake","Stonesnake","","","","Night's Watch","","","mentioned"
"Styr","Styr","","Magnar of Thenn","","Thenn","","Free Folk","mentioned"
"Sumner-Crakehall","Sumner Crakehall","","Lord of Crakehall","","House Crakehall","","","mentioned"
"Sybell-Spicer","Sybell Spicer","","Lady of the Crag","","House Spicer;House Westerling","","","appears"
"Sybelle-Glover","Sybelle Glover","","Lady of Deepwood Motte","","House Locke;House Glover","","Northmen","mentioned"
"Sylas-Flatnose","Sylas Flatnose","","King of the Iron Islands","","","","Ironborn","mentioned"
"Sylva-Santagar","Sylva Santagar","","Lady of Greenstone","Sylva Santagar;Spotted Sylva","House Santagar;House Estermont","","Dornish","appears"
"Sylwa-Paege","Sylwa Paege","","","","House Paege;House Frey","","","mentioned"
"Symeon-Star-Eyes","Symeon Star-Eyes","","","","","","","mentioned"
"Symon-Hollard","Symon Hollard","","Ser;Master-at-arms at the Dun Fort","","House Hollard","","","mentioned"
"Symon-Santagar","Symon Santagar","","Ser;Knight of Spottswood","","House Santagar","","","mentioned"
"Symond-Botley","Symond Botley","","","","House Botley","","Ironborn","mentioned"
"Symond-Frey","Symond Frey","","","","House Frey","","","mentioned"
"Symond-Templeton","Symond Templeton","","Ser;The Knight of Ninestars","","House Templeton;Lords Declarant","","","appears"
"Syrio-Forel","Syrio Forel","","First Sword to the Sealord of Braavos Water Dancer","","House Stark","","Braavosi","mentioned"
"Taena-of-Myr","Taena of Myr","","","Taena of Myr;Taena Merryweather;Myr","House Merryweather","","Myrish","appears"
"Tagganaro","Tagganaro","","","","","","Braavosi","mentioned"
"Talea","Talea","","","","","","Braavosi","mentioned"
"Tallad","Tallad","","Ser","Tallad;Tallad the Tall","House Baratheon of King's Landing","","","appears"
"Tanda-Stokeworth","Tanda Stokeworth","","Lady of Stokeworth","","House Stokeworth","","","mentioned"
"Tansy","Tansy","","","","the Peach","","","mentioned"
"Tansy-(orphan)","Tansy (orphan)","","","","","","","mentioned"
"Tanton-Fossoway","Tanton Fossoway","","Ser","","House Fossoway of Cider Hall","","","mentioned"
"Tarle","Tarle","","","Tarle;Tarle the Thrice-Drowned","Drowned men","","Ironborn","mentioned"
"Ternesio-Terys","Ternesio Terys","","Captain","","","","Braavosi","mentioned"
"Terrance-Lynderly","Terrance Lynderly","","","","House Lynderly","","","appears"
"Terrence-Toyne","Terrence Toyne","","Ser","","House Toyne;Kingsguard","","","mentioned"
"Terro","Terro","","","","","","Braavosi","mentioned"
"Theobald","Theobald","","Archmaester;Seneschal","","","","","mentioned"
"Theodan-Wells","Theodan Wells","","Ser;Commander of the Warrior's Sons","Theodan Wells;Theodan the True","House Wells;Warrior's Sons","","Northmen","appears"
"Theodore-Tyrell","Theodore Tyrell","","Ser","","House Tyrell","","","mentioned"
"Theomar-Smallwood","Theomar Smallwood","","Lord of Acorn Hall","","House Smallwood","","","mentioned"
"Theomore","Theomore","","Maester","","House Manderly","","","mentioned"
"Theomore-Harlaw","Theomore Harlaw","","Lord of the Ten Towers;Lord Harlaw of Harlaw;Harlaw of Harlaw","","House Harlaw","","","mentioned"
"Theon-Greyjoy","Theon Greyjoy","","Prince of Winterfell;Captain of Sea Bitch;Lord of the Iron Islands (by law of the green lands)","Theon Greyjoy;Prince of Fools;Theon Turncloakthe squid prince;Reek;Theon Kinslayer","House Greyjoy","","Ironmen","mentioned"
"Thormor-Ironmaker","Thormor Ironmaker","","","","House Ironmaker","","Ironborn","mentioned"
"Thoros-of-Myr","Thoros of Myr","","","Thoros of Myr;The red wizard;The Ember","Brotherhood without banners","","Myr","appears"
"Three-Toes","Three Toes","","","","Brave Companions","","","mentioned"
"Three-Tooth","Three-Tooth","","Steward of Ten Towers","","House Harlaw","","Ironborn","appears"
"Tickler","Tickler","","","Tickler;the Tickler","House Clegane","","","mentioned"
"Tim-Stone","Tim Stone","","","","Night's Watch","","","mentioned"
"Tim-Tangletongue","Tim Tangletongue","","","","Night's Watch","","","mentioned"
"Timeon","Timeon","","","Timeon;Timeon of Dorne","Brave Companions","","Dornish","appears"
"Timoth","Timoth","","","","House Martell","","","mentioned"
"Tion-Frey","Tion Frey","","","","House Frey House Lannister","","","mentioned"
"Titus-Peake","Titus Peake","","Lord of Starpike","","House Peake","","","mentioned"
"Tobho-Mott","Tobho Mott","","","","","","Qohor","mentioned"
"Toefinger","Toefinger","","","","","","Free Folk","mentioned"
"Togg-Joth","Togg Joth","","","","Brave Companions","","Ibbenese","mentioned"
"Tom-Costayne","Tom Costayne","","Ser","Tom Costayne;Long Tom Costayne","House Costayne;Kingsguard","","","mentioned"
"Tom-of-Sevenstreams","Tom of Sevenstreams","","","Tom of Sevenstreams;Tom O'Sevens;Tom Sevenstrings","Brotherhood without banners","","","appears"
"Tommen-Baratheon","Tommen Baratheon","Tommen Baratheon the First of His Name","","Tommen Baratheon;The Boy King;;King of the Andals; the Rhoynar; and the First Men;Lord of the Seven Kingdoms","","","","appears"
"Tommen-Costayne","Tommen Costayne","","Lord of the Three Towers","","House Costayne","","","mentioned"
"Torbert","Torbert","","Septon","","Faith of the Seven;Most Devout","","","mentioned"
"Toregg","Toregg","","","Toregg;Toregg the Tall","","","Free Folk","mentioned"
"Tormund","Tormund","","Tall-talker; Horn-blower and Breaker of Ice; Husband to Bears; the Mead-king of Ruddy Hall; Speaker to Gods and Father of Hosts","Tormund;Tormund Giantsbane  Mead-King of Ruddy Hall  Tormund Thunderfist  Tormund Horn-Blower  Tormund Tall-Talker  Breaker of Ice  Husband to Bears  Speaker to Gods  Father of Hosts","","","Free Folk","mentioned"
