char 1, char2, index, text
Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), Qhorin-Halfhand (Qhorin-Halfhand), 2131210, "The Night Watch needed leaders with the wisdom of Maester-Aemon; the learning of Samwell-Tarly; the courage of Qhorin-Halfhand"
Samwell-Tarly (Samwell-Tarly), Qhorin-Halfhand (Qhorin-Halfhand), 2131210, "The Night Watch needed leaders with the wisdom of Maester-Aemon; the learning of Samwell-Tarly; the courage of Qhorin-Halfhand"
Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), Jeor-Mormont (Old-Bear), 2131249, "the wisdom of Maester-Aemon; the learning of Samwell-Tarly; the courage of Qhorin-Halfhand; the stubborn strength of the Old-Bear"
Qhorin-Halfhand (Qhorin-Halfhand), Jeor-Mormont (Old-Bear), 2131249, "the wisdom of Maester-Aemon; the learning of Samwell-Tarly; the courage of Qhorin-Halfhand; the stubborn strength of the Old-Bear"
Samwell-Tarly (Samwell-Tarly), Jeor-Mormont (Old-Bear), 2131249, "the wisdom of Maester-Aemon; the learning of Samwell-Tarly; the courage of Qhorin-Halfhand; the stubborn strength of the Old-Bear"
Jeor-Mormont (Old-Bear), Donal-Noye (Donal-Noye), 2131279, "the learning of Samwell-Tarly; the courage of Qhorin-Halfhand; the stubborn strength of the Old-Bear; the compassion of Donal-Noye"
Qhorin-Halfhand (Qhorin-Halfhand), Donal-Noye (Donal-Noye), 2131279, "the learning of Samwell-Tarly; the courage of Qhorin-Halfhand; the stubborn strength of the Old-Bear; the compassion of Donal-Noye"
Samwell-Tarly (Samwell-Tarly), Donal-Noye (Donal-Noye), 2131279, "the learning of Samwell-Tarly; the courage of Qhorin-Halfhand; the stubborn strength of the Old-Bear; the compassion of Donal-Noye"
Bowen-Marsh (Bowen-Marsh), Jon-Snow (Jon), 2131734, "have in ice cells?" he asked Bowen-Marsh.  "Four living men. Two dead ones."  The corpses. Jon"
Bowen-Marsh (Marsh), Wun-Weg-Wun-Dar-Wun (Wun-Wun), 2132005, "dig those cells out."  "Ten stewards and ten spades should do it;" said Marsh.  "Use Wun-Wun"
Fulk (Fulk-the-Flea), Cregan-Karstark (Cregan-Karstark), 2132388, "mlord?" asked Fulk-the-Flea. "Cant we just leave that one shivering till spring?"  "Would that we could." Cregan-Karstark"
Jeor-Mormont (Old-Bear), Cregan-Karstark (Cregan), 2132734, "the Old-Bear former seat would be warmer than the ice cells. Its subcellars were largely intact.  Cregan"
Toregg (Toregg), Leathers (Leathers), 2133572, "all the shoveling was done. Only fifty seemed to have turned up; not the eighty Toregg promised Leathers"
Leathers (Leathers), Tormund (Tormund), 2133585, "shoveling was done. Only fifty seemed to have turned up; not the eighty Toregg promised Leathers; but Tormund"
Toregg (Toregg), Tormund (Tormund), 2133585, "shoveling was done. Only fifty seemed to have turned up; not the eighty Toregg promised Leathers; but Tormund"
Tormund (Thunderfist), Gerrick-Kingsblood (Gerrick-Kingsblood), 2133832, "ice in his beard and more crusting his mustache.  Someone had already told the Thunderfist about Gerrick-Kingsblood"
Gerrick-Kingsblood (Gerrick-Kingsblood), Tormund (Tormund), 2133883, " Someone had already told the Thunderfist about Gerrick-Kingsblood and his new style. "King o the Wildlings?" Tormund"
Raymun-Redbeard (Raymun-Redbeard), Harmond-Umber (Drunken-Giant), 2134152, "he has. Raymun-Redbeard and his sons died at Long Lake; thanks to your bloody Starks and the Drunken-Giant"
Harmond-Umber (Drunken-Giant), Tormund (Tormund), 2134233, "Starks and the Drunken-Giant. Not the little brother. Ever wonder why they called him the Red Raven?" Tormund"
Jon-Snow (Jon), Tormund (Tormund), 2134767, "me the bloody bird."  "I would;" said Jon; "but like as not youd eat him."  Tormund"
Mully (Mully), Clydas (Clydas), 2135065, "we must;" He broke off when Mully poked his nose inside the door; grim-faced; to announce that Clydas"
Jon-Snow (Jon-Snow), Clydas (Clydas), 2135735, "winter friends are friends forever."  "I think that sufficient wisdom for the moment;" said Jon-Snow. "Show Clydas"
Clydas (Clydas), Mully (Mully), 2135771, "sufficient wisdom for the moment;" said Jon-Snow. "Show Clydas in if you would be so good."  Mully"
Jon-Snow (Jon-Snow), Mully (Mully), 2135771, "sufficient wisdom for the moment;" said Jon-Snow. "Show Clydas in if you would be so good."  Mully"
Selyse-Florent (Selyse), Val (wildling-princess), 2137025, "I want the false king queen-Selyse. I want his daughter and his red witch. I want his wildling-princess"
Val (wildling-princess), Aemon-Steelsong (prince-Aemon), 2137057, "queen-Selyse. I want his daughter and his red witch. I want his wildling-princess. I want his little prince-Aemon"
Aemon-Steelsong (prince-Aemon), Theon-Greyjoy (Reek), 2137096, "witch. I want his wildling-princess. I want his little prince-Aemon; the wildling babe. And I want my Reek"
Val (wildling-princess), Theon-Greyjoy (Reek), 2137096, "witch. I want his wildling-princess. I want his little prince-Aemon; the wildling babe. And I want my Reek"
Ramsay-Snow (Lord-of-Winterfell), Tormund (Tormund-Giantsbane), 2137339, "it.    It was signed;  Ramsay-Bolton;  Trueborn Lord-of-Winterfell.    "Snow?" said Tormund-Giantsbane"
Tormund (Tormund-Giantsbane), Jon-Snow (Jon-Snow), 2137420, ""Snow?" said Tormund-Giantsbane. "You look like your father bloody head just rolled out o that paper."  Jon-Snow"
Jon-Snow (Jon-Snow), Mully (Mully), 2137451, "your father bloody head just rolled out o that paper."  Jon-Snow did not answer at once. "Mully"
Jon-Snow (Jon-Snow), Clydas (Clydas), 2137464, "bloody head just rolled out o that paper."  Jon-Snow did not answer at once. "Mully; help Clydas"
Mully (Mully), Clydas (Clydas), 2137464, "bloody head just rolled out o that paper."  Jon-Snow did not answer at once. "Mully; help Clydas"
Satin (Satin), Tormund (Tormund-Giantsbane), 2137598, "night is dark; and the paths will be slippery with snow. Satin; go with them." He handed Tormund-Giantsbane"
Ramsay-Snow (Ramsay-Snow), Tormund (Tormund), 2138069, "known. "It was sent by Ramsay-Snow. Ill read you what he wrote."  When he was done; Tormund"
Tormund (Tormund), Mance-Rayder (Mance), 2138142, " When he was done; Tormund whistled. "Har. That buggered; and no mistake. What was that about Mance"
Rattleshirt (Rattleshirt), Jon-Snow (Jon), 2138251, "cage; does he? How; when hundreds saw your red witch burn the man?"  That was Rattleshirt; Jon"
Jon-Snow (Jon), Melisandre (Melisandre), 2138319, "the man?"  That was Rattleshirt; Jon almost said. That was sorcery. A glamor; she called it. "Melisandre"
Rattleshirt (Rattleshirt), Melisandre (Melisandre), 2138319, "the man?"  That was Rattleshirt; Jon almost said. That was sorcery. A glamor; she called it. "Melisandre"
Bran-Stark (Bran), Rickon-Stark (Rickon), 2139236, "man be born. He thought of Bran; clambering up a tower wall; agile as a monkey. Of Rickon"
Bran-Stark (Bran), Sansa-Stark (Sansa), 2139266, "thought of Bran; clambering up a tower wall; agile as a monkey. Of Rickon breathless laughter. Of Sansa"
Rickon-Stark (Rickon), Sansa-Stark (Sansa), 2139266, "thought of Bran; clambering up a tower wall; agile as a monkey. Of Rickon breathless laughter. Of Sansa"
Rickon-Stark (Rickon), Sybell-Spicer (Lady), 2139285, "clambering up a tower wall; agile as a monkey. Of Rickon breathless laughter. Of Sansa; brushing out Lady"
Sansa-Stark (Sansa), Sybell-Spicer (Lady), 2139285, "clambering up a tower wall; agile as a monkey. Of Rickon breathless laughter. Of Sansa; brushing out Lady"
Sansa-Stark (Sansa), Jon-Snow (Jon-Snow), 2139341, "Of Rickon breathless laughter. Of Sansa; brushing out Lady coat and singing to herself. You know nothing; Jon-Snow"
Sybell-Spicer (Lady), Jon-Snow (Jon-Snow), 2139341, "Of Rickon breathless laughter. Of Sansa; brushing out Lady coat and singing to herself. You know nothing; Jon-Snow"
Jon-Snow (Jon-Snow), Arya-Stark (Arya), 2139361, "Of Sansa; brushing out Lady coat and singing to herself. You know nothing; Jon-Snow. He thought of Arya"
Sybell-Spicer (Lady), Arya-Stark (Arya), 2139361, "Of Sansa; brushing out Lady coat and singing to herself. You know nothing; Jon-Snow. He thought of Arya"
Jon-Snow (Jon-Snow), Hareth-(Moles-Town) (Horse), 2139665, "best change the plan;" Jon-Snow said.  They talked for the best part of two hours.  Horse"
Hareth-(Moles-Town) (Horse), Rory (Rory), 2139674, "the plan;" Jon-Snow said.  They talked for the best part of two hours.  Horse and Rory"
Jon-Snow (Jon-Snow), Rory (Rory), 2139674, "the plan;" Jon-Snow said.  They talked for the best part of two hours.  Horse and Rory"
Hareth-(Moles-Town) (Horse), Fulk (Fulk), 2139692, "said.  They talked for the best part of two hours.  Horse and Rory had replaced Fulk"
Rory (Rory), Fulk (Fulk), 2139692, "said.  They talked for the best part of two hours.  Horse and Rory had replaced Fulk"
Fulk (Fulk), Mully (Mully), 2139702, "They talked for the best part of two hours.  Horse and Rory had replaced Fulk and Mully"
Hareth-(Moles-Town) (Horse), Mully (Mully), 2139702, "They talked for the best part of two hours.  Horse and Rory had replaced Fulk and Mully"
Rory (Rory), Mully (Mully), 2139702, "They talked for the best part of two hours.  Horse and Rory had replaced Fulk and Mully"
Fulk (Fulk), Jon-Snow (Jon), 2139762, "Rory had replaced Fulk and Mully at the armory door with the change of watch. "With me;" Jon"
Mully (Mully), Jon-Snow (Jon), 2139762, "Rory had replaced Fulk and Mully at the armory door with the change of watch. "With me;" Jon"
Jon-Snow (Jon), Borroq (Borroq), 2139948, "padding after them; Jon grabbed him by the scruff of his neck and wrestled him back inside. Borroq"
Jon-Snow (Jon), Tormund (Tormund), 2141809, "enough to seat two hundred; and half again that many if they crowded close. When Jon and Tormund"
Jon-Snow (Jon), Tormund (Tormund-Giantsbane), 2142402, "to shout.  At the top of the hall a sagging platform stood. Jon mounted it; with Tormund-Giantsbane"
Bowen-Marsh (Marsh), Othell-Yarwyck (Yarwyck), 2142851, "we have had reports of dead things in the wood." To his left he saw Marsh and Yarwyck"
Othell-Yarwyck (Othell), Bowen-Marsh (Bowen), 2142904, "the wood." To his left he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen"
Bowen-Marsh (Bowen), Wick-Whittlestick (Wick-Whittlestick), 2142926, "To his left he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick"
Othell-Yarwyck (Othell), Wick-Whittlestick (Wick-Whittlestick), 2142926, "To his left he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick"
Bowen-Marsh (Bowen), Left-Hand-Lew (Left-Hand-Lew), 2142941, "his left he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew"
Othell-Yarwyck (Othell), Left-Hand-Lew (Left-Hand-Lew), 2142941, "his left he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew"
Wick-Whittlestick (Wick-Whittlestick), Left-Hand-Lew (Left-Hand-Lew), 2142941, "his left he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew"
Bowen-Marsh (Bowen), Alf (Alf-of-Runnymudd), 2142963, "he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew; and Alf-of-Runnymudd"
Left-Hand-Lew (Left-Hand-Lew), Alf (Alf-of-Runnymudd), 2142963, "he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew; and Alf-of-Runnymudd"
Othell-Yarwyck (Othell), Alf (Alf-of-Runnymudd), 2142963, "he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew; and Alf-of-Runnymudd"
Wick-Whittlestick (Wick-Whittlestick), Alf (Alf-of-Runnymudd), 2142963, "he saw Marsh and Yarwyck. Othell was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew; and Alf-of-Runnymudd"
Alf (Alf-of-Runnymudd), Soren-Shieldbreaker (Soren-Shieldbreaker), 2143009, "was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew; and Alf-of-Runnymudd beside him. To his right; Soren-Shieldbreaker"
Bowen-Marsh (Bowen), Soren-Shieldbreaker (Soren-Shieldbreaker), 2143009, "was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew; and Alf-of-Runnymudd beside him. To his right; Soren-Shieldbreaker"
Left-Hand-Lew (Left-Hand-Lew), Soren-Shieldbreaker (Soren-Shieldbreaker), 2143009, "was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew; and Alf-of-Runnymudd beside him. To his right; Soren-Shieldbreaker"
Wick-Whittlestick (Wick-Whittlestick), Soren-Shieldbreaker (Soren-Shieldbreaker), 2143009, "was surrounded by his builders; whilst Bowen had Wick-Whittlestick; Left-Hand-Lew; and Alf-of-Runnymudd beside him. To his right; Soren-Shieldbreaker"
Soren-Shieldbreaker (Soren-Shieldbreaker), Jon-Snow (Jon), 2143072, "Alf-of-Runnymudd beside him. To his right; Soren-Shieldbreaker sat with his arms crossed against his chest. Farther back; Jon"
Jon-Snow (Jon), Gavin-the-Trader (Gavin-the-Trader), 2143093, "him. To his right; Soren-Shieldbreaker sat with his arms crossed against his chest. Farther back; Jon saw Gavin-the-Trader"
Soren-Shieldbreaker (Soren-Shieldbreaker), Gavin-the-Trader (Gavin-the-Trader), 2143093, "him. To his right; Soren-Shieldbreaker sat with his arms crossed against his chest. Farther back; Jon saw Gavin-the-Trader"
Gavin-the-Trader (Gavin-the-Trader), Harle-the-Handsome (Harle-the-Handsome), 2143116, "his right; Soren-Shieldbreaker sat with his arms crossed against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome"
Jon-Snow (Jon), Harle-the-Handsome (Harle-the-Handsome), 2143116, "his right; Soren-Shieldbreaker sat with his arms crossed against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome"
Soren-Shieldbreaker (Soren-Shieldbreaker), Harle-the-Handsome (Harle-the-Handsome), 2143116, "his right; Soren-Shieldbreaker sat with his arms crossed against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome"
Gavin-the-Trader (Gavin-the-Trader), Ygon-Oldfather (Ygon-Oldfather), 2143152, "sat with his arms crossed against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather"
Harle-the-Handsome (Harle-the-Handsome), Ygon-Oldfather (Ygon-Oldfather), 2143152, "sat with his arms crossed against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather"
Jon-Snow (Jon), Ygon-Oldfather (Ygon-Oldfather), 2143152, "sat with his arms crossed against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather"
Gavin-the-Trader (Gavin-the-Trader), Howd-Wanderer (Howd-Wanderer), 2143189, "against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer"
Harle-the-Handsome (Harle-the-Handsome), Howd-Wanderer (Howd-Wanderer), 2143189, "against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer"
Jon-Snow (Jon), Howd-Wanderer (Howd-Wanderer), 2143189, "against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer"
Ygon-Oldfather (Ygon-Oldfather), Howd-Wanderer (Howd-Wanderer), 2143189, "against his chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer"
Gavin-the-Trader (Gavin-the-Trader), Borroq (Borroq), 2143203, "chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer alone. Borroq"
Harle-the-Handsome (Harle-the-Handsome), Borroq (Borroq), 2143203, "chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer alone. Borroq"
Howd-Wanderer (Howd-Wanderer), Borroq (Borroq), 2143203, "chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer alone. Borroq"
Jon-Snow (Jon), Borroq (Borroq), 2143203, "chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer alone. Borroq"
Ygon-Oldfather (Ygon-Oldfather), Borroq (Borroq), 2143203, "chest. Farther back; Jon saw Gavin-the-Trader and Harle-the-Handsome whispering together. Ygon-Oldfather sat amongst his wives; Howd-Wanderer alone. Borroq"
Selyse-Florent (Queen-Selyse), Jon-Snow (Jon), 2143481, "help we can by land or let them die." Two of Queen-Selyse knights had come as well; Jon"
Jon-Snow (Jon), Narbert-Grandison (Ser-Narbert), 2143498, "can by land or let them die." Two of Queen-Selyse knights had come as well; Jon saw. Ser-Narbert"
Selyse-Florent (Queen-Selyse), Narbert-Grandison (Ser-Narbert), 2143498, "can by land or let them die." Two of Queen-Selyse knights had come as well; Jon saw. Ser-Narbert"
Jon-Snow (Jon), Benethon-Scales (Ser-Benethon), 2143515, "land or let them die." Two of Queen-Selyse knights had come as well; Jon saw. Ser-Narbert and Ser-Benethon"
Narbert-Grandison (Ser-Narbert), Benethon-Scales (Ser-Benethon), 2143515, "land or let them die." Two of Queen-Selyse knights had come as well; Jon saw. Ser-Narbert and Ser-Benethon"
Selyse-Florent (Queen-Selyse), Benethon-Scales (Ser-Benethon), 2143515, "land or let them die." Two of Queen-Selyse knights had come as well; Jon saw. Ser-Narbert and Ser-Benethon"
Jon-Snow (Jon), Melisandre (Lady-Melisandre), 2143808, "could survive the journey." A flash of red in the back of the hall caught Jon eye. Lady-Melisandre"
Jon-Snow (Jon), Ramsay-Snow (Ramsay-Snow), 2144140, "Castle Black with your white dog?"  "No. I ride south." Then Jon read them the letter Ramsay-Snow"
Jon-Snow (Jon-Snow), Tormund (Tormund), 2144390, "for the calming power of comfortable benches. Swords were brandished; axes smashed against shields. Jon-Snow looked to Tormund"
Ramsay-Snow (Bastard-of-Bolton), Stannis-Baratheon (Stannis-Baratheon), 2144693, "some semblance of quiet had returned. "It is not for us to oppose the Bastard-of-Bolton; to avenge Stannis-Baratheon"
Soren-Shieldbreaker (Soren-Shieldbreaker), Toregg (Toregg), 2145245, "the two old shields tumbled from the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg"
Soren-Shieldbreaker (Soren-Shieldbreaker), Brogg (Brogg), 2145261, "shields tumbled from the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg"
Toregg (Toregg), Brogg (Brogg), 2145261, "shields tumbled from the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg"
Brogg (Brogg), Harle-the-Huntsman (Harle-the-Huntsman), 2145281, "tumbled from the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman"
Soren-Shieldbreaker (Soren-Shieldbreaker), Harle-the-Huntsman (Harle-the-Huntsman), 2145281, "tumbled from the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman"
Toregg (Toregg), Harle-the-Huntsman (Harle-the-Huntsman), 2145281, "tumbled from the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman"
Brogg (Brogg), Harle-the-Handsome (Harle-the-Handsome), 2145304, "the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome"
Harle-the-Huntsman (Harle-the-Huntsman), Harle-the-Handsome (Harle-the-Handsome), 2145304, "the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome"
Soren-Shieldbreaker (Soren-Shieldbreaker), Harle-the-Handsome (Harle-the-Handsome), 2145304, "the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome"
Toregg (Toregg), Harle-the-Handsome (Harle-the-Handsome), 2145304, "the walls. Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome"
Brogg (Brogg), Ygon-Oldfather (Ygon-Oldfather), 2145325, "Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather"
Harle-the-Handsome (Harle-the-Handsome), Ygon-Oldfather (Ygon-Oldfather), 2145325, "Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather"
Harle-the-Huntsman (Harle-the-Huntsman), Ygon-Oldfather (Ygon-Oldfather), 2145325, "Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather"
Toregg (Toregg), Ygon-Oldfather (Ygon-Oldfather), 2145325, "Soren-Shieldbreaker was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather"
Brogg (Brogg), Blind-Doss (Blind-Doss), 2145337, "was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss"
Harle-the-Handsome (Harle-the-Handsome), Blind-Doss (Blind-Doss), 2145337, "was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss"
Harle-the-Huntsman (Harle-the-Huntsman), Blind-Doss (Blind-Doss), 2145337, "was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss"
Toregg (Toregg), Blind-Doss (Blind-Doss), 2145337, "was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss"
Ygon-Oldfather (Ygon-Oldfather), Blind-Doss (Blind-Doss), 2145337, "was on his feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss"
Blind-Doss (Blind-Doss), Great-Walrus (Great-Walrus), 2145360, "feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus"
Brogg (Brogg), Great-Walrus (Great-Walrus), 2145360, "feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus"
Harle-the-Handsome (Harle-the-Handsome), Great-Walrus (Great-Walrus), 2145360, "feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus"
Harle-the-Huntsman (Harle-the-Huntsman), Great-Walrus (Great-Walrus), 2145360, "feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus"
Toregg (Toregg), Great-Walrus (Great-Walrus), 2145360, "feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus"
Ygon-Oldfather (Ygon-Oldfather), Great-Walrus (Great-Walrus), 2145360, "feet; the Wanderer as well. Toregg the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus"
Blind-Doss (Blind-Doss), Jon-Snow (Jon-Snow), 2145396, "the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus. I have my swords; thought Jon-Snow"
Brogg (Brogg), Jon-Snow (Jon-Snow), 2145396, "the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus. I have my swords; thought Jon-Snow"
Great-Walrus (Great-Walrus), Jon-Snow (Jon-Snow), 2145396, "the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus. I have my swords; thought Jon-Snow"
Harle-the-Handsome (Harle-the-Handsome), Jon-Snow (Jon-Snow), 2145396, "the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus. I have my swords; thought Jon-Snow"
Harle-the-Huntsman (Harle-the-Huntsman), Jon-Snow (Jon-Snow), 2145396, "the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus. I have my swords; thought Jon-Snow"
Ygon-Oldfather (Ygon-Oldfather), Jon-Snow (Jon-Snow), 2145396, "the Tall; Brogg; Harle-the-Huntsman and Harle-the-Handsome both; Ygon-Oldfather; Blind-Doss; even the Great-Walrus. I have my swords; thought Jon-Snow"
Great-Walrus (Great-Walrus), Othell-Yarwyck (Yarwyck), 2145442, "even the Great-Walrus. I have my swords; thought Jon-Snow; and we are coming for you; Bastard.  Yarwyck"
Jon-Snow (Jon-Snow), Othell-Yarwyck (Yarwyck), 2145442, "even the Great-Walrus. I have my swords; thought Jon-Snow; and we are coming for you; Bastard.  Yarwyck"
Jon-Snow (Jon-Snow), Bowen-Marsh (Marsh), 2145452, "Great-Walrus. I have my swords; thought Jon-Snow; and we are coming for you; Bastard.  Yarwyck and Marsh"
Othell-Yarwyck (Yarwyck), Bowen-Marsh (Marsh), 2145452, "Great-Walrus. I have my swords; thought Jon-Snow; and we are coming for you; Bastard.  Yarwyck and Marsh"
Jon-Snow (Jon), Melisandre (Melisandre), 2145972, "make a wildling o you yet; boy. Har!"  "I will send for ale;" Jon said; distracted. Melisandre"
Hareth-(Moles-Town) (Horse), Rory (Rory), 2146232, "them drunk."  "Har! A task Im well suited for; crow. On your way!"  Horse and Rory"
Hareth-(Moles-Town) (Horse), Jon-Snow (Jon), 2146251, "A task Im well suited for; crow. On your way!"  Horse and Rory fell in beside Jon"
Rory (Rory), Jon-Snow (Jon), 2146251, "A task Im well suited for; crow. On your way!"  Horse and Rory fell in beside Jon"
Jon-Snow (Jon), Melisandre (Melisandre), 2146308, " Horse and Rory fell in beside Jon as he left the Shieldhall. I should talk with Melisandre"
Rory (Rory), Melisandre (Melisandre), 2146308, " Horse and Rory fell in beside Jon as he left the Shieldhall. I should talk with Melisandre"
Jon-Snow (Jon), Selyse-Florent (the-queen-Selyse), 2146337, "fell in beside Jon as he left the Shieldhall. I should talk with Melisandre after I see the-queen-Selyse"
Melisandre (Melisandre), Selyse-Florent (the-queen-Selyse), 2146337, "fell in beside Jon as he left the Shieldhall. I should talk with Melisandre after I see the-queen-Selyse"
Selyse-Florent (the-queen-Selyse), Ramsay-Snow (Ramsay-Snow), 2146412, "I see the-queen-Selyse; he thought. If she could see a raven in a storm; she can find Ramsay-Snow"
Hareth-(Moles-Town) (Horse), Val (Val), 2146609, "Hardin Tower; mlord;" Horse reported. He might have said more; but the scream cut him off.  Val"
Hareth-(Moles-Town) (Horse), Jon-Snow (Jon), 2146618, "mlord;" Horse reported. He might have said more; but the scream cut him off.  Val; was Jon"
