char 1, char2, index, text
Drogo (the-khal), Daenerys-Targaryen (Dany), 1149084, "him onto a ship ;  After the-khal and his bloodriders had ridden off with their bows; Dany"
Doreah (Doreah), Jhiqui (Jhiqui), 1149427, "clean and dressed her in sandsilk; loose and flowing. As Doreah combed out her hair; she sent Jhiqui"
Doreah (Doreah), Jorah-Mormont (Ser-Jorah-Mormont), 1149453, "her in sandsilk; loose and flowing. As Doreah combed out her hair; she sent Jhiqui to find Ser-Jorah-Mormont"
Jhiqui (Jhiqui), Jorah-Mormont (Ser-Jorah-Mormont), 1149453, "her in sandsilk; loose and flowing. As Doreah combed out her hair; she sent Jhiqui to find Ser-Jorah-Mormont"
Daenerys-Targaryen (Dany), Drogo (Drogo), 1149691, ""My princess. How may I serve you?"  "You must talk to my lord husband;" Dany said. "Drogo"
Rhaego (Rhaego), Drogo (The-khal), 1149959, "after Rhaego is born; to plunder the lands around the Jade Sea."  The knight looked thoughtful. "The-khal"
Byan-Votyris (Byan-Votyris), Illyrio-Mopatis (Illyrio), 1151339, "hundred horses; from Pentos by way of Norvos and Qohor; under the command of Merchant Captain Byan-Votyris. Illyrio"
Byan-Votyris (Byan-Votyris), Daenerys-Targaryen (Dany), 1151414, "Captain Byan-Votyris. Illyrio may have sent a letter. Would you care to visit the Western Market?"  Dany"
Illyrio-Mopatis (Illyrio), Daenerys-Targaryen (Dany), 1151414, "Captain Byan-Votyris. Illyrio may have sent a letter. Would you care to visit the Western Market?"  Dany"
Irri (Irri), Jorah-Mormont (Ser-Jorah), 1151746, "did in the Free Cities. "Irri; have them prepare a litter."  "I shall tell your khas;" Ser-Jorah"
Irri (Irri), Drogo (Khal-Drogo), 1151780, ""Irri; have them prepare a litter."  "I shall tell your khas;" Ser-Jorah said; withdrawing.  If Khal-Drogo"
Jorah-Mormont (Ser-Jorah), Drogo (Khal-Drogo), 1151780, ""Irri; have them prepare a litter."  "I shall tell your khas;" Ser-Jorah said; withdrawing.  If Khal-Drogo"
Drogo (Khal-Drogo), Daenerys-Targaryen (Dany), 1151804, "litter."  "I shall tell your khas;" Ser-Jorah said; withdrawing.  If Khal-Drogo had been with her; Dany"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Dany), 1151804, "litter."  "I shall tell your khas;" Ser-Jorah said; withdrawing.  If Khal-Drogo had been with her; Dany"
Viserys-Targaryen (Viserys), Daenerys-Targaryen (Daenerys), 1153023, "That should be enough for any woman ;  but not for the dragon. With Viserys gone; Daenerys"
Daenerys-Targaryen (Dany), Irri (Irri), 1155174, "place of wonder and magic for Dany.  But the Western Market smelled of home.  As Irri"
Daenerys-Targaryen (Dany), Jhiqui (Jhiqui), 1155185, "wonder and magic for Dany.  But the Western Market smelled of home.  As Irri and Jhiqui"
Irri (Irri), Jhiqui (Jhiqui), 1155185, "wonder and magic for Dany.  But the Western Market smelled of home.  As Irri and Jhiqui"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1156405, "head.  "When I was a little girl; I loved to play in the bazaar;" Dany told Ser-Jorah"
Daenerys-Targaryen (Dany), Doreah (Doreah), 1157580, "Her handmaids trailed along as Dany resumed her stroll through the market. "Oh; look;" she exclaimed to Doreah"
Daenerys-Targaryen (Dany), Quaro (Quaro), 1158267, "are made of horsemeat; Khaleesi; but I spice them the same."  "Oh." Dany felt disappointed; but Quaro"
Quaro (Quaro), Rakharo (Rakharo), 1158337, "Dany felt disappointed; but Quaro liked his sausage so well he decided to have another one; and Rakharo"
Rakharo (Rakharo), Daenerys-Targaryen (Dany), 1158396, "decided to have another one; and Rakharo had to outdo him and eat three more; belching loudly. Dany"
Daenerys-Targaryen (Dany), Viserys-Targaryen (Khal-Rhaggat), 1158464, "and eat three more; belching loudly. Dany giggled.  "You have not laughed since your brother the Khal-Rhaggat"
Daenerys-Targaryen (Dany), Drogo (Drogo), 1158485, "belching loudly. Dany giggled.  "You have not laughed since your brother the Khal-Rhaggat was crowned by Drogo"
Viserys-Targaryen (Khal-Rhaggat), Drogo (Drogo), 1158485, "belching loudly. Dany giggled.  "You have not laughed since your brother the Khal-Rhaggat was crowned by Drogo"
Drogo (Drogo), Irri (Irri), 1158497, "Dany giggled.  "You have not laughed since your brother the Khal-Rhaggat was crowned by Drogo;" said Irri"
Viserys-Targaryen (Khal-Rhaggat), Irri (Irri), 1158497, "Dany giggled.  "You have not laughed since your brother the Khal-Rhaggat was crowned by Drogo;" said Irri"
Drogo (Drogo), Daenerys-Targaryen (Khaleesi), 1158527, "laughed since your brother the Khal-Rhaggat was crowned by Drogo;" said Irri. "It is good to see; Khaleesi"
Irri (Irri), Daenerys-Targaryen (Khaleesi), 1158527, "laughed since your brother the Khal-Rhaggat was crowned by Drogo;" said Irri. "It is good to see; Khaleesi"
Viserys-Targaryen (Khal-Rhaggat), Daenerys-Targaryen (Khaleesi), 1158527, "laughed since your brother the Khal-Rhaggat was crowned by Drogo;" said Irri. "It is good to see; Khaleesi"
Doreah (Doreah), Daenerys-Targaryen (Dany), 1159267, "the red door once more. When Doreah looked longingly at a fertility charm at a magician booth; Dany"
Irri (Irri), Jhiqui (Jhiqui), 1159374, "too and gave it to the handmaid; thinking that now she should find something for Irri and Jhiqui"
Daenerys-Targaryen (Dany), Doreah (Doreah), 1160646, "and my garb Dothraki; but I am of Westeros; of the Sunset Kingdoms;" Dany told him.  Doreah"
Drogo (Khal-Drogo), Daenerys-Targaryen (Dany), 1161241, "cask."  Khal-Drogo visits to the Free Cities had given him a taste for good wine; and Dany"
Drogo (Khal-Drogo), Aggo (Aggo), 1161617, "pointing; "for the Arbor. There is no finer drink."  "Khal-Drogo and I will share it together. Aggo"
Jorah-Mormont (Ser-Jorah), Aggo (Aggo), 1161848, "realize that Ser-Jorah had returned until she heard the knight say; "No." His voice was strange; brusque. "Aggo"
Aggo (Aggo), Daenerys-Targaryen (Dany), 1161891, "knight say; "No." His voice was strange; brusque. "Aggo; put down that cask."  Aggo looked at Dany"
Aggo (Aggo), Jorah-Mormont (Ser-Jorah), 1161928, "strange; brusque. "Aggo; put down that cask."  Aggo looked at Dany. She gave a hesitant nod. "Ser-Jorah"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1161928, "strange; brusque. "Aggo; put down that cask."  Aggo looked at Dany. She gave a hesitant nod. "Ser-Jorah"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Dany), 1162486, "hammer and knocked the plug from the cask.  "Pour;" Ser-Jorah commanded. The four young warriors of Dany"
Jhogo (Jhogo), Daenerys-Targaryen (Dany), 1162756, "had not put his hammer down.  Jhogo reached for the whip coiled at his belt; but Dany"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1162816, "coiled at his belt; but Dany stopped him with a light touch on the arm. "Do as Ser-Jorah"
Aggo (Aggo), Rakharo (Rakharo), 1164247, "her legs and not her belly.  The trader vaulted over the stall; darting between Aggo and Rakharo"
Aggo (Aggo), Quaro (Quaro), 1164254, "legs and not her belly.  The trader vaulted over the stall; darting between Aggo and Rakharo. Quaro"
Rakharo (Rakharo), Quaro (Quaro), 1164254, "legs and not her belly.  The trader vaulted over the stall; darting between Aggo and Rakharo. Quaro"
Daenerys-Targaryen (Dany), Jhogo (Jhogo), 1164384, "as the blond man slammed him aside. He raced down the aisle. Dany heard the snap of Jhogo"
Doreah (Doreah), Jhiqui (Jhiqui), 1165080, "went on. "Small token of regret; that one of mine would do this thing."  Doreah and Jhiqui"
Doreah (Doreah), Daenerys-Targaryen (Dany), 1165092, ""Small token of regret; that one of mine would do this thing."  Doreah and Jhiqui helped Dany"
Jhiqui (Jhiqui), Daenerys-Targaryen (Dany), 1165092, ""Small token of regret; that one of mine would do this thing."  Doreah and Jhiqui helped Dany"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Khaleesi), 1165262, "into the dirt. "How did you know?" she asked Ser-Jorah; trembling. "How?"  "I did not know; Khaleesi"
Daenerys-Targaryen (Khaleesi), Illyrio-Mopatis (Magister-Illyrio), 1165332, " "I did not know; Khaleesi; not until the man refused to drink; but once I read Magister-Illyrio"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1166184, "of earth that was her home in Vaes Dothrak; Dany ordered them to leave her; all but Ser-Jorah"
Jorah-Mormont (Ser-Jorah), Robert-Baratheon (Usurper), 1166272, "all but Ser-Jorah. "Tell me;" she commanded as she lowered herself onto her cushions. "Was it the Usurper"
Robert-Baratheon (Usurper), Viserys-Targaryen (Viserys), 1166343, "cushions. "Was it the Usurper?"  "Yes." The knight drew out a folded parchment. "A letter to Viserys"
Robert-Baratheon (Usurper), Illyrio-Mopatis (Magister-Illyrio), 1166366, "it the Usurper?"  "Yes." The knight drew out a folded parchment. "A letter to Viserys; from Magister-Illyrio"
Viserys-Targaryen (Viserys), Illyrio-Mopatis (Magister-Illyrio), 1166366, "it the Usurper?"  "Yes." The knight drew out a folded parchment. "A letter to Viserys; from Magister-Illyrio"
Illyrio-Mopatis (Magister-Illyrio), Robert-Baratheon (Robert-Baratheon), 1166384, "the Usurper?"  "Yes." The knight drew out a folded parchment. "A letter to Viserys; from Magister-Illyrio. Robert-Baratheon"
Viserys-Targaryen (Viserys), Robert-Baratheon (Robert-Baratheon), 1166384, "the Usurper?"  "Yes." The knight drew out a folded parchment. "A letter to Viserys; from Magister-Illyrio. Robert-Baratheon"
Robert-Baratheon (Usurper), Drogo (Drogo), 1166541, "brother?" Her sob was half a laugh. "He does not know yet; does he? The Usurper owes Drogo"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1167248, "strange wisdom buried in her blood? Dany could not have said. She heard her own voice saying; "Ser-Jorah"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Khaleesi), 1167280, "blood? Dany could not have said. She heard her own voice saying; "Ser-Jorah; light the brazier."  "Khaleesi"
Daenerys-Targaryen (Dany), Jorah-Mormont (Ser-Jorah), 1167507, "Light the brazier."  He bowed. "As you command."  When the coals were afire; Dany sent Ser-Jorah"
Rhaegar-Targaryen (Rhaegar), Jorah-Mormont (Ser-Jorah), 1168345, "waves around the dragon eggs. And that was all.  Your brother Rhaegar was the last dragon; Ser-Jorah"
Jorah-Mormont (Ser-Jorah), Daenerys-Targaryen (Dany), 1168360, "dragon eggs. And that was all.  Your brother Rhaegar was the last dragon; Ser-Jorah had said. Dany"
Rhaegar-Targaryen (Rhaegar), Daenerys-Targaryen (Dany), 1168360, "dragon eggs. And that was all.  Your brother Rhaegar was the last dragon; Ser-Jorah had said. Dany"
Drogo (Khal-Drogo), Cohollo (Cohollo), 1168652, "fire. Living flesh; not dead stone.  The brazier was cold again by the time Khal-Drogo returned. Cohollo"
Daenerys-Targaryen (Dany), Drogo (Khal-Drogo), 1169082, "he swore.  When Dany told him what had happened at the market; all laughter stopped; and Khal-Drogo"
Drogo (Khal-Drogo), Jorah-Mormont (Ser-Jorah-Mormont), 1169149, "at the market; all laughter stopped; and Khal-Drogo grew very quiet.  "This poisoner was the first;" Ser-Jorah-Mormont"
Jhogo (Jhogo), Jorah-Mormont (Jorah-the-Andal), 1169395, "ran from the moon of my life. Better he should run after her. So he will. Jhogo; Jorah-the-Andal"
Rhaego (Rhaego), Drogo (Drogo), 1169631, "life. I make this gift to you for what you did.  "And to Rhaego son of Drogo"
Drogo (Drogo), Bharbo (Bharbo), 1170276, "Vaes Dothrak to bow down beneath the Mother of Mountains. This I vow; I; Drogo son of Bharbo"
Drogo (Khal-Drogo), Daenerys-Targaryen (Daenerys), 1170510, "later; striking south and west across the plains. Khal-Drogo led them on his great red stallion; with Daenerys"
Brynden-Tully (Ser-Brynden-Tully), Catelyn-Stark (Catelyn), 1171484, "waiting any longer; ser." Ser-Brynden-Tully put the spurs to his horse and trotted briskly toward the banners. Catelyn"
Catelyn-Stark (Catelyn), Wylis-Manderly (Ser-Wylis), 1171512, "put the spurs to his horse and trotted briskly toward the banners. Catelyn rode beside him.  Ser-Wylis"
Catelyn-Stark (Catelyn), Wendel-Manderly (Ser-Wendel), 1171539, "his horse and trotted briskly toward the banners. Catelyn rode beside him.  Ser-Wylis and his brother Ser-Wendel"
Wylis-Manderly (Ser-Wylis), Wendel-Manderly (Ser-Wendel), 1171539, "his horse and trotted briskly toward the banners. Catelyn rode beside him.  Ser-Wylis and his brother Ser-Wendel"
Wylis-Manderly (Wylis), Wendel-Manderly (Wendel), 1172563, "ever known; had she only neglected to meet his father and brother. Wylis was quiet and formal; Wendel"
Wendel-Manderly (Wendel), Catelyn-Stark (Catelyn), 1173627, "men to see the fires laid and the horses tended; while his brother Wendel rode on with Catelyn"
Robb-Stark (Robb), Catelyn-Stark (Catelyn), 1176768, "on the Gatehouse Tower; the Stark banner flew alone. That was where Robb had made his seat. Catelyn"
Catelyn-Stark (Catelyn), Brynden-Tully (Ser-Brynden), 1176798, "Stark banner flew alone. That was where Robb had made his seat. Catelyn made for it; with Ser-Brynden"
Robb-Stark (Robb), Brynden-Tully (Ser-Brynden), 1176798, "Stark banner flew alone. That was where Robb had made his seat. Catelyn made for it; with Ser-Brynden"
Brynden-Tully (Ser-Brynden), Wendel-Manderly (Ser-Wendel), 1176813, "flew alone. That was where Robb had made his seat. Catelyn made for it; with Ser-Brynden and Ser-Wendel"
Catelyn-Stark (Catelyn), Wendel-Manderly (Ser-Wendel), 1176813, "flew alone. That was where Robb had made his seat. Catelyn made for it; with Ser-Brynden and Ser-Wendel"
Robb-Stark (Robb), Wendel-Manderly (Ser-Wendel), 1176813, "flew alone. That was where Robb had made his seat. Catelyn made for it; with Ser-Brynden and Ser-Wendel"
Roose-Bolton (Roose-Bolton), Jon-Umber-(Greatjon) (Greatjon), 1177200, "table; a pile of maps and papers in front of him; talking intently with Roose-Bolton and the Greatjon"
Catelyn-Stark (Catelyn), Edmure-Tully (Edmure), 1178248, " "I like it." Catelyn stroked the wolf head; gently. "It makes you look like my brother Edmure"
Galbart-Glover (Galbart), Robett-Glover (Robett), 1178610, "said; "you are fair as ever; a welcome sight in troubled times." The Glovers followed; Galbart and Robett"
Galbart-Glover (Galbart), Jon-Umber-(Greatjon) (Greatjon-Umber), 1178630, "are fair as ever; a welcome sight in troubled times." The Glovers followed; Galbart and Robett; and Greatjon-Umber"
Robett-Glover (Robett), Jon-Umber-(Greatjon) (Greatjon-Umber), 1178630, "are fair as ever; a welcome sight in troubled times." The Glovers followed; Galbart and Robett; and Greatjon-Umber"
Galbart-Glover (Galbart), Theon-Greyjoy (Theon-Greyjoy), 1178671, "in troubled times." The Glovers followed; Galbart and Robett; and Greatjon-Umber; and the rest; one by one. Theon-Greyjoy"
Jon-Umber-(Greatjon) (Greatjon-Umber), Theon-Greyjoy (Theon-Greyjoy), 1178671, "in troubled times." The Glovers followed; Galbart and Robett; and Greatjon-Umber; and the rest; one by one. Theon-Greyjoy"
Robett-Glover (Robett), Theon-Greyjoy (Theon-Greyjoy), 1178671, "in troubled times." The Glovers followed; Galbart and Robett; and Greatjon-Umber; and the rest; one by one. Theon-Greyjoy"
Catelyn-Stark (Catelyn), Wyman-Manderly (Lord-Wyman), 1178851, ""I had not thought to be here;" Catelyn said; "until I came ashore at White Harbor; and Lord-Wyman"
Catelyn-Stark (Catelyn), Robb-Stark (Robb), 1178869, "to be here;" Catelyn said; "until I came ashore at White Harbor; and Lord-Wyman told me that Robb"
Wyman-Manderly (Lord-Wyman), Robb-Stark (Robb), 1178869, "to be here;" Catelyn said; "until I came ashore at White Harbor; and Lord-Wyman told me that Robb"
Robb-Stark (Robb), Wendel-Manderly (Ser-Wendel), 1178922, "at White Harbor; and Lord-Wyman told me that Robb had called the banners. You know his son; Ser-Wendel"
Wyman-Manderly (Lord-Wyman), Wendel-Manderly (Ser-Wendel), 1178922, "at White Harbor; and Lord-Wyman told me that Robb had called the banners. You know his son; Ser-Wendel"
Wendel-Manderly (Wendel-Manderly), Brynden-Tully (Ser-Brynden-Tully), 1179032, "son; Ser-Wendel;" Wendel-Manderly stepped forward and bowed as low as his girth would allow. "And my uncle; Ser-Brynden-Tully"
Brynden-Tully (Blackfish), Robb-Stark (Robb), 1179098, "would allow. "And my uncle; Ser-Brynden-Tully; who has left my sister service for mine."  "The Blackfish;" Robb"
Wendel-Manderly (Ser-Wendel), Rodrik-Cassel (Ser-Rodrik), 1179228, "We need men of your courage. And you; Ser-Wendel; I am glad to have you here. Is Ser-Rodrik"
Catelyn-Stark (Lady-Stark), Jon-Umber-(Greatjon) (Greatjon), 1179531, "counsellor; but unskilled in the arts of war."  "Have no fear on that count; Lady-Stark;" the Greatjon"
Jon-Umber-(Greatjon) (Greatjon), Tywin-Lannister (Tywin-Lannister), 1179622, "Lady-Stark;" the Greatjon told her in his bass rumble. "Winterfell is safe. Well shove our swords up Tywin-Lannister"
Eddard-Stark (Ned), Roose-Bolton (Roose-Bolton), 1179766, "on to the Red Keep to free Ned."  "My lady; a question; as it please you." Roose-Bolton"
Tywin-Lannister (Lord-Tywin), Tyrion-Lannister (dwarf), 1179977, "were curiously pale; almost without color; and his look disturbing. "It is said that you hold Lord-Tywin dwarf"
Tyrion-Lannister (Tyrion-Lannister), Catelyn-Stark (Catelyn), 1180127, "we should make good use of such a hostage."  "I did hold Tyrion-Lannister; but no longer;" Catelyn"
Halys-Hornwood (Lord-Hornwood), Theon-Greyjoy (Theon), 1181107, "them no choice; led by the ever-obliging Lord-Hornwood; the bannermen bowed and took their leave. "And you; Theon"
Theon-Greyjoy (Greyjoy), Catelyn-Stark (Catelyn), 1181215, "when Greyjoy lingered. He smiled and left them.  There was ale and cheese on the table. Catelyn"
Edmure-Tully (Edmure), Robb-Stark (Robb), 1181443, "older. "Edmure was sixteen when he grew his first whiskers."  "I will be sixteen soon enough;" Robb"
Roose-Bolton (Roose-Bolton), Rickard-Karstark (Rickard-Karstark), 1181712, " "No one?" she said. "Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark"
Rickard-Karstark (Rickard-Karstark), Galbart-Glover (Galbart), 1181721, ""No one?" she said. "Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart"
Roose-Bolton (Roose-Bolton), Galbart-Glover (Galbart), 1181721, ""No one?" she said. "Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart"
Galbart-Glover (Galbart), Robett-Glover (Robett-Glover), 1181739, "she said. "Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover"
Rickard-Karstark (Rickard-Karstark), Robett-Glover (Robett-Glover), 1181739, "she said. "Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover"
Roose-Bolton (Roose-Bolton), Robett-Glover (Robett-Glover), 1181739, "she said. "Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover"
Galbart-Glover (Galbart), Jon-Umber-(Greatjon) (Greatjon), 1181753, ""Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon"
Rickard-Karstark (Rickard-Karstark), Jon-Umber-(Greatjon) (Greatjon), 1181753, ""Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon"
Robett-Glover (Robett-Glover), Jon-Umber-(Greatjon) (Greatjon), 1181753, ""Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon"
Roose-Bolton (Roose-Bolton), Jon-Umber-(Greatjon) (Greatjon), 1181753, ""Pray; who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon"
Galbart-Glover (Galbart), Helman-Tallhart (Helman-Tallhart), 1181770, "who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon; Helman-Tallhart"
Jon-Umber-(Greatjon) (Greatjon), Helman-Tallhart (Helman-Tallhart), 1181770, "who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon; Helman-Tallhart"
Rickard-Karstark (Rickard-Karstark), Helman-Tallhart (Helman-Tallhart), 1181770, "who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon; Helman-Tallhart"
Robett-Glover (Robett-Glover), Helman-Tallhart (Helman-Tallhart), 1181770, "who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon; Helman-Tallhart"
Roose-Bolton (Roose-Bolton), Helman-Tallhart (Helman-Tallhart), 1181770, "who were those men I saw here a moment ago? Roose-Bolton; Rickard-Karstark; Galbart and Robett-Glover; the Greatjon; Helman-Tallhart"
Robert-Baratheon (Robert), Eddard-Stark (Ned), 1183138, "his leg. "You know ;  about Father?"  "Yes." The reports of Robert sudden death and Ned"
Eddard-Stark (Ned), Catelyn-Stark (Catelyn), 1183166, ";  about Father?"  "Yes." The reports of Robert sudden death and Ned fall had frightened Catelyn"
Robert-Baratheon (Robert), Catelyn-Stark (Catelyn), 1183166, ";  about Father?"  "Yes." The reports of Robert sudden death and Ned fall had frightened Catelyn"
Sansa-Stark (Sansa), Arya-Stark (Arya), 1184083, "even whispered. They have Sansa hostage; and they mean to keep her."  "There no mention of Arya"
Arya-Stark (Arya), Robb-Stark (Robb), 1184090, "whispered. They have Sansa hostage; and they mean to keep her."  "There no mention of Arya;" Robb"
Sansa-Stark (Sansa), Robb-Stark (Robb), 1184090, "whispered. They have Sansa hostage; and they mean to keep her."  "There no mention of Arya;" Robb"
Arya-Stark (Arya), Catelyn-Stark (Catelyn), 1184129, "they mean to keep her."  "There no mention of Arya;" Robb pointed out; miserable.  "No." Catelyn"
Robb-Stark (Robb), Catelyn-Stark (Catelyn), 1184129, "they mean to keep her."  "There no mention of Arya;" Robb pointed out; miserable.  "No." Catelyn"
Tyrion-Lannister (Imp), Sansa-Stark (Sansa), 1184274, "hoped ;  if you still held the Imp; a trade of hostages ; " He took Sansa"
Lysa-Arryn (Lysa), Jon-Arryn (Lord-Arryn), 1184476, "time. "Is there word from the Eyrie? I wrote to Aunt Lysa; asking help. Has she called Lord-Arryn"
Tywin-Lannister (Lord-Tywin), Jaime-Lannister (Kingslayer), 1185809, "you can defeat the foe in the field. If you should chance to take Lord-Tywin or the Kingslayer"
Eddard-Stark (Ned), Cersei-Lannister (Cersei), 1185998, "as you have power enough that they must fear you; Ned and your sister should be safe. Cersei"
Robb-Stark (Robb), Catelyn-Stark (Catelyn), 1186198, ""What if the fighting doesnt go against her?" Robb asked. "What if it goes against us?"  Catelyn"
Catelyn-Stark (Catelyn), Robb-Stark (Robb), 1186219, "doesnt go against her?" Robb asked. "What if it goes against us?"  Catelyn took his hand. "Robb"
Robb-Stark (Robb), Edmure-Tully (Edmure), 1186742, "a fortnight past; they fought a battle in the hills below the Golden Tooth;" Robb said. "Uncle Edmure"
Edmure-Tully (Edmure), Karyl-Vance (Lord-Vance), 1186762, "they fought a battle in the hills below the Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance"
Robb-Stark (Robb), Karyl-Vance (Lord-Vance), 1186762, "they fought a battle in the hills below the Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance"
Edmure-Tully (Edmure), Clement-Piper (Lord-Piper), 1186777, "a battle in the hills below the Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance and Lord-Piper"
Karyl-Vance (Lord-Vance), Clement-Piper (Lord-Piper), 1186777, "a battle in the hills below the Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance and Lord-Piper"
Robb-Stark (Robb), Clement-Piper (Lord-Piper), 1186777, "a battle in the hills below the Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance and Lord-Piper"
Clement-Piper (Lord-Piper), Jaime-Lannister (Kingslayer), 1186814, "Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance and Lord-Piper to hold the pass; but the Kingslayer"
Edmure-Tully (Edmure), Jaime-Lannister (Kingslayer), 1186814, "Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance and Lord-Piper to hold the pass; but the Kingslayer"
Karyl-Vance (Lord-Vance), Jaime-Lannister (Kingslayer), 1186814, "Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance and Lord-Piper to hold the pass; but the Kingslayer"
Robb-Stark (Robb), Jaime-Lannister (Kingslayer), 1186814, "Golden Tooth;" Robb said. "Uncle Edmure had sent Lord-Vance and Lord-Piper to hold the pass; but the Kingslayer"
Jaime-Lannister (Kingslayer), Karyl-Vance (Lord-Vance), 1186867, "and Lord-Piper to hold the pass; but the Kingslayer descended on them and put them to flight. Lord-Vance"
Karyl-Vance (Lord-Vance), Clement-Piper (Lord-Piper), 1186919, "on them and put them to flight. Lord-Vance was slain. The last word we had was that Lord-Piper"
Clement-Piper (Lord-Piper), Jaime-Lannister (Jaime-Lannister), 1187015, "was that Lord-Piper was falling back to join your brother and his other bannermen at Riverrun; with Jaime-Lannister"
Robert-Baratheon (the-king), Beric-Dondarrion (Derik), 1187391, "to oppose them; under the-king own banner. He gave the command to some southron lordling; Lord-Erik or Derik"
Beric-Dondarrion (Derik), Raymun-Darry (Ser-Raymun-Darry), 1187436, "banner. He gave the command to some southron lordling; Lord-Erik or Derik or something like that; but Ser-Raymun-Darry"
Beric-Dondarrion (Lord-Derik), Robert-Baratheon (the-king), 1187652, "was a trap. Lord-Derik had no sooner crossed the Red Fork than the Lannisters fell upon him; the-king"
Robert-Baratheon (the-king), Gregor-Clegane (Gregor-Clegane), 1187689, "no sooner crossed the Red Fork than the Lannisters fell upon him; the-king banner be damned; and Gregor-Clegane"
Beric-Dondarrion (Lord-Derik), Raymun-Darry (Ser-Raymun), 1187847, "the Mummer Ford. This Lord-Derik and a few others may have escaped; no one is certain; but Ser-Raymun"
Raymun-Darry (Ser-Raymun), Tywin-Lannister (Lord-Tywin), 1187907, "have escaped; no one is certain; but Ser-Raymun was killed; and most of our men from Winterfell. Lord-Tywin"
Robb-Stark (Robb), Howland-Reed (Howland-Reed), 1188212, ""If he comes so far; but no one thinks he will;" Robb said. "Ive sent word to Howland-Reed"
Galbart-Glover (Galbart-Glover), Tywin-Lannister (Lord-Tywin), 1188376, "come up the Neck; the crannogmen will bleed them every step of the way; but Galbart-Glover says Lord-Tywin"
Galbart-Glover (Galbart-Glover), Roose-Bolton (Roose-Bolton), 1188416, "bleed them every step of the way; but Galbart-Glover says Lord-Tywin is too smart for that; and Roose-Bolton"
Tywin-Lannister (Lord-Tywin), Roose-Bolton (Roose-Bolton), 1188416, "bleed them every step of the way; but Galbart-Glover says Lord-Tywin is too smart for that; and Roose-Bolton"
Jaime-Lannister (Jaime), Tywin-Lannister (Tywin-Lannister), 1188748, "to the bone. What chance would a fifteen-year-old boy have against seasoned battle commanders like Jaime and Tywin-Lannister"
Robb-Stark (Robb), Jon-Umber-(Greatjon) (Greatjon), 1189962, "son; "but where; and to what purpose? What do you mean to do?"  Robb hesitated. "The Greatjon"
Jon-Umber-(Greatjon) (Greatjon), Tywin-Lannister (Lord-Tywin), 1190009, "do you mean to do?"  Robb hesitated. "The Greatjon thinks we should take the battle to Lord-Tywin"
Robb-Stark (Robb), Tywin-Lannister (Lord-Tywin), 1190009, "do you mean to do?"  Robb hesitated. "The Greatjon thinks we should take the battle to Lord-Tywin"
Edmure-Tully (Ser-Edmure), Jaime-Lannister (Kingslayer), 1190169, "feel wed be wiser to go around his army and join up with Uncle Ser-Edmure against the Kingslayer"
Roose-Bolton (Roose-Bolton), Rickard-Karstark (Rickard-Karstark), 1190485, "that wooden sword again. You cannot afford to seem indecisive in front of men like Roose-Bolton and Rickard-Karstark"
